symbol,name,theme,year,bars,avg_daily_amount_yi,qualifies
159140.SZ,易方达中证科创创业人工智能ETF,中证科创创业人工智能,2026,177,0.789,Y
159141.SZ,永赢中证科创创业人工智能ETF,中证科创创业人工智能,2026,177,0.9903,Y
159142.SZ,景顺长城中证科创创业人工智能ETF,中证科创创业人工智能,2026,177,0.9053,Y
159143.SZ,平安恒生港股通中国央企红利ETF,恒生港股通中国央企红利,2026,172,0.0828,
159145.SZ,广发国证工业软件主题ETF,国证工业软件主题,2026,167,0.0613,
159146.SZ,华宝中证全指电力公用事业ETF,中证全指电力公用事业,2026,166,0.4249,
159147.SZ,南方中证电池主题ETF,中证电池主题,2026,163,0.3537,
159148.SZ,富国国证石油天然气ETF,国证石油天然气,2026,150,0.4578,
159149.SZ,工银瑞信创业板新能源ETF,创业板新能源,2026,166,0.1194,
159150.SZ,易方达深证50ETF,深证50,2024,242,0.3254,
159150.SZ,易方达深证50ETF,深证50,2025,243,0.1279,
159150.SZ,易方达深证50ETF,深证50,2026,177,0.1037,
159151.SZ,华夏中证全指食品ETF,中证全指食品,2026,170,0.1178,
159152.SZ,平安恒生港股通科技主题ETF,恒生港股通科技主题,2026,156,0.447,
159153.SZ,鹏华国证消费电子主题ETF,国证消费电子主题,2026,152,0.1811,
159155.SZ,大成中证电池主题ETF,中证电池主题,2026,165,0.2453,
159156.SZ,万家国证新能源车电池ETF,国证新能源车电池,2026,149,0.0851,
159157.SZ,天弘中证工业有色金属主题ETF,中证工业有色金属主题,2026,153,1.6392,Y
159158.SZ,景顺长城中证全指电力公用事业ETF,中证全指电力公用事业,2026,161,0.5206,Y
159159.SZ,国投瑞银中证全指公用事业ETF,中证全指公用事业,2026,149,0.1102,
159160.SZ,东财中证电池主题ETF,中证电池主题,2026,124,0.208,
159162.SZ,鹏华中证工业有色金属主题ETF,中证工业有色金属主题,2026,159,0.2099,
159163.SZ,泰康中证有色金属矿业主题ETF,中证有色金属矿业主题,2026,152,0.1016,
159165.SZ,永赢中证畜牧养殖产业ETF,中证畜牧养殖产业,2026,149,0.1179,
159166.SZ,长城国证自由现金流ETF,国证自由现金流,2026,131,0.0312,
159167.SZ,工银瑞信中证港股通医疗主题ETF,经汇率调整后的中证港股通医疗主题,2026,149,0.309,
159168.SZ,富国中证工业有色金属主题ETF,中证工业有色金属主题,2026,149,0.2956,
159169.SZ,广发恒生生物科技ETF,恒生生物科技,2026,141,0.2274,
159170.SZ,永赢国证港股通互联网ETF,国证港股通互联网,2026,130,0.3472,
159171.SZ,博时中证工业有色金属主题ETF,中证工业有色金属主题,2026,140,0.0742,
159172.SZ,汇添富中证畜牧养殖产业ETF,中证畜牧养殖产业,2026,129,0.147,
159173.SZ,南方中证全指农牧渔ETF,中证全指农牧渔,2026,120,0.0943,
159175.SZ,易方达中证电池主题ETF,中证电池主题,2026,140,0.3756,
159176.SZ,华宝中证全指家用电器ETF,中证全指家用电器,2026,119,0.1226,
159177.SZ,鹏华中证工程机械主题ETF,中证工程机械主题,2026,120,0.1188,
159178.SZ,汇添富国证消费电子主题ETF,国证消费电子主题,2026,103,0.2129,
159179.SZ,工银瑞信中证港股通互联网ETF,经汇率调整后的中证港股通互联网,2026,119,0.235,
159180.SZ,银华国证工业软件主题ETF,国证工业软件主题,2026,119,0.0839,
159181.SZ,易方达国证石油天然气ETF,国证石油天然气,2026,130,0.1304,
159182.SZ,南方中证全指家用电器ETF,中证全指家用电器,2026,98,0.0325,
159183.SZ,招商中证新能源汽车ETF,中证新能源汽车,2026,127,0.1084,
159185.SZ,鹏华中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,105,2.3497,Y
159186.SZ,鹏华恒生港股通汽车主题ETF,恒生港股通汽车主题,2026,109,0.0528,
159187.SZ,景顺长城创业板新能源ETF,创业板新能源,2026,121,0.0797,
159188.SZ,景顺长城标普中国A股红利100ETF,标普中国A股红利100,2026,115,0.0378,
159189.SZ,华夏国证石油天然气ETF,国证石油天然气,2026,130,0.1382,
159190.SZ,天弘创业板新能源ETF,创业板新能源,2026,123,0.1728,
159191.SZ,易方达国证港股通科技ETF,国证港股通科技,2026,125,0.0861,
159192.SZ,汇添富中证家电龙头ETF,中证家电龙头,2026,100,0.0479,
159193.SZ,银华国证储能电池ETF,国证储能电池,2026,100,0.1878,
159195.SZ,华安国证石油天然气ETF,国证石油天然气,2026,120,0.1641,
159196.SZ,易方达中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,120,3.6551,Y
159197.SZ,招商国证石油天然气ETF,国证石油天然气,2026,120,0.1189,
159198.SZ,富国中证港股通信息技术综合ETF,中证港股通信息技术综合,2026,119,1.6059,Y
159199.SZ,平安国证石油天然气ETF,国证石油天然气,2026,116,0.0302,
159200.SZ,富国中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2025,114,58.5831,Y
159200.SZ,富国中证AAA科技创新公司债ETF,中证AAA科技创新公司债,2026,177,49.2952,Y
159201.SZ,华夏国证自由现金流ETF,国证自由现金流,2025,209,3.3308,Y
159201.SZ,华夏国证自由现金流ETF,国证自由现金流,2026,177,5.0958,Y
159202.SZ,万家恒生互联网科技业ETF(QDII),恒生互联网科技业,2025,176,1.3159,Y
159202.SZ,万家恒生互联网科技业ETF(QDII),恒生互联网科技业,2026,177,1.3382,Y
159203.SZ,博时国证大盘成长ETF,国证大盘成长,2025,127,0.0507,
159203.SZ,博时国证大盘成长ETF,国证大盘成长,2026,176,0.0076,
159205.SZ,东财创业板ETF,创业板,2025,139,0.65,Y
159205.SZ,东财创业板ETF,创业板,2026,177,0.9455,Y
159206.SZ,永赢国证商用卫星通信产业ETF,国证商用卫星通信产业,2025,198,1.3204,Y
159206.SZ,永赢国证商用卫星通信产业ETF,国证商用卫星通信产业,2026,177,13.9532,Y
159207.SZ,广发中证智选高股息策略ETF,中证智选高股息策略,2025,181,0.1678,
159207.SZ,广发中证智选高股息策略ETF,中证智选高股息策略,2026,177,0.835,Y
159208.SZ,万家国证航天航空行业ETF,国证航天航空行业,2025,161,0.2166,
159208.SZ,万家国证航天航空行业ETF,国证航天航空行业,2026,177,0.2957,
159209.SZ,招商中证全指红利质量ETF,中证全指红利质量,2025,191,0.2052,
159209.SZ,招商中证全指红利质量ETF,中证全指红利质量,2026,177,1.0313,Y
159210.SZ,汇添富中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2025,145,0.3865,
159210.SZ,汇添富中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2026,177,0.3595,
159211.SZ,富国深证100ETF,深证100,2025,178,0.0321,
159211.SZ,富国深证100ETF,深证100,2026,176,0.0211,
159212.SZ,南方深证100ETF,深证100,2025,181,0.3072,
159212.SZ,南方深证100ETF,深证100,2026,177,0.2222,
159213.SZ,汇添富中证机器人ETF,中证机器人,2025,166,0.2127,
159213.SZ,汇添富中证机器人ETF,中证机器人,2026,177,0.4121,
159215.SZ,平安中证A500ETF,中证A500,2025,183,0.4627,
159215.SZ,平安中证A500ETF,中证A500,2026,177,0.2017,
159216.SZ,大成深证100ETF,深证100,2025,179,0.0536,
159216.SZ,大成深证100ETF,深证100,2026,176,0.0469,
159217.SZ,工银瑞信国证港股通创新药ETF,国证港股通创新药,2025,184,6.4232,Y
159217.SZ,工银瑞信国证港股通创新药ETF,国证港股通创新药,2026,177,6.805,Y
159218.SZ,招商中证卫星产业ETF,中证卫星产业,2025,153,0.6977,Y
159218.SZ,招商中证卫星产业ETF,中证卫星产业,2026,177,3.4991,Y
159219.SZ,融通深证100ETF,深证100,2025,160,0.0534,
159219.SZ,融通深证100ETF,深证100,2026,177,0.0279,
159220.SZ,华宝标普港股通低波红利ETF,经人民币汇率调整的标普港股通低波红利,2025,161,0.2378,
159220.SZ,华宝标普港股通低波红利ETF,经人民币汇率调整的标普港股通低波红利,2026,177,0.2935,
159221.SZ,嘉实国证自由现金流ETF,国证自由现金流,2025,160,0.3303,
159221.SZ,嘉实国证自由现金流ETF,国证自由现金流,2026,177,0.4026,
159222.SZ,易方达国证自由现金流ETF,国证自由现金流,2025,175,1.1082,Y
159222.SZ,易方达国证自由现金流ETF,国证自由现金流,2026,177,0.9879,Y
159223.SZ,永赢国证自由现金流ETF,国证自由现金流,2025,124,0.157,
159223.SZ,永赢国证自由现金流ETF,国证自由现金流,2026,177,0.1041,
159225.SZ,银华国证自由现金流ETF,国证自由现金流,2025,175,0.0821,
159225.SZ,银华国证自由现金流ETF,国证自由现金流,2026,177,0.0764,
159226.SZ,国泰中证A500增强策略ETF,中证A500,2025,148,0.1327,
159226.SZ,国泰中证A500增强策略ETF,中证A500,2026,177,0.1372,
159227.SZ,华夏国证航天航空行业ETF,国证航天航空行业,2025,157,1.6089,Y
159227.SZ,华夏国证航天航空行业ETF,国证航天航空行业,2026,177,3.5954,Y
159228.SZ,长城中证红利低波动100ETF,中证红利低波动100,2025,135,0.0341,
159228.SZ,长城中证红利低波动100ETF,中证红利低波动100,2026,177,0.0053,
159229.SZ,广发中证800自由现金流ETF,中证800自由现金流,2025,158,0.1051,
159229.SZ,广发中证800自由现金流ETF,中证800自由现金流,2026,176,0.1388,
159230.SZ,华夏国证通用航空产业ETF,国证通用航空产业,2025,147,0.0606,
159230.SZ,华夏国证通用航空产业ETF,国证通用航空产业,2026,177,0.2539,
159231.SZ,华宝国证通用航空产业ETF,国证通用航空产业,2025,167,0.0748,
159231.SZ,华宝国证通用航空产业ETF,国证通用航空产业,2026,177,0.097,
159232.SZ,南方中证全指自由现金流ETF,中证全指自由现金流,2025,166,0.9202,Y
159232.SZ,南方中证全指自由现金流ETF,中证全指自由现金流,2026,177,1.982,Y
159233.SZ,平安中证全指自由现金流ETF,中证全指自由现金流,2025,145,0.2316,
159233.SZ,平安中证全指自由现金流ETF,中证全指自由现金流,2026,177,0.4045,
159235.SZ,大成中证全指自由现金流ETF,中证全指自由现金流,2025,166,0.8608,Y
159235.SZ,大成中证全指自由现金流ETF,中证全指自由现金流,2026,177,0.9844,Y
159236.SZ,工银瑞信中证全指自由现金流ETF,中证全指自由现金流,2025,157,0.1597,
159236.SZ,工银瑞信中证全指自由现金流ETF,中证全指自由现金流,2026,177,0.0815,
159237.SZ,工银瑞信中证港股通汽车产业主题ETF,经汇率调整后的中证港股通汽车产业主题,2025,122,0.2181,
159237.SZ,工银瑞信中证港股通汽车产业主题ETF,经汇率调整后的中证港股通汽车产业主题,2026,177,0.1707,
159238.SZ,景顺长城沪深300增强策略ETF,沪深300,2025,142,0.0897,
159238.SZ,景顺长城沪深300增强策略ETF,沪深300,2026,177,0.0509,
159239.SZ,富国恒生港股通汽车主题ETF,恒生港股通汽车主题,2025,149,0.2685,
159239.SZ,富国恒生港股通汽车主题ETF,恒生港股通汽车主题,2026,177,0.1503,
159240.SZ,天弘中证A500增强策略ETF,中证A500,2025,136,0.033,
159240.SZ,天弘中证A500增强策略ETF,中证A500,2026,176,0.0168,
159241.SZ,天弘国证航天航空行业ETF,国证航天航空行业,2025,148,0.7632,Y
159241.SZ,天弘国证航天航空行业ETF,国证航天航空行业,2026,177,1.1521,Y
159242.SZ,大成创业板人工智能ETF,创业板人工智能,2025,109,0.7459,Y
159242.SZ,大成创业板人工智能ETF,创业板人工智能,2026,177,0.9845,Y
159243.SZ,招商创业板人工智能ETF,创业板人工智能,2026,177,0.5023,Y
159245.SZ,富国国证港股通消费主题ETF,国证港股通消费主题,2025,134,0.1213,
159245.SZ,富国国证港股通消费主题ETF,国证港股通消费主题,2026,177,0.0519,
159246.SZ,富国创业板人工智能ETF,创业板人工智能,2025,119,0.9296,Y
159246.SZ,富国创业板人工智能ETF,创业板人工智能,2026,177,1.659,Y
159247.SZ,汇添富创业板ETF,创业板,2026,157,0.4378,
159248.SZ,万家中证人工智能主题ETF,中证人工智能主题,2025,109,0.3441,
159248.SZ,万家中证人工智能主题ETF,中证人工智能主题,2026,177,0.2445,
159249.SZ,工银瑞信中证A500增强策略ETF,中证A500,2025,125,0.1311,
159249.SZ,工银瑞信中证A500增强策略ETF,中证A500,2026,177,0.188,
159251.SZ,万家国证港股通科技ETF,经汇率调整后的国证港股通科技,2025,109,0.2894,
159251.SZ,万家国证港股通科技ETF,经汇率调整后的国证港股通科技,2026,177,0.1969,
159253.SZ,博时中证银行ETF,中证银行,2026,177,0.0869,
159255.SZ,易方达国证通用航空产业ETF,国证通用航空产业,2025,102,0.1243,
159255.SZ,易方达国证通用航空产业ETF,国证通用航空产业,2026,177,0.0462,
159256.SZ,华夏创业板软件ETF,创业板软件,2025,102,0.1208,
159256.SZ,华夏创业板软件ETF,创业板软件,2026,177,1.0492,Y
159257.SZ,汇添富国证通用航空产业ETF,国证通用航空产业,2025,107,0.0984,
159257.SZ,汇添富国证通用航空产业ETF,国证通用航空产业,2026,177,0.1083,
159258.SZ,南方中证机器人ETF,中证机器人,2025,103,0.3726,
159258.SZ,南方中证机器人ETF,中证机器人,2026,177,0.3945,
159259.SZ,易方达国证成长100ETF,国证成长100,2025,84,1.0409,Y
159259.SZ,易方达国证成长100ETF,国证成长100,2026,177,3.6517,Y
159260.SZ,博时中证全指证券公司ETF,中证全指证券公司,2026,177,0.1177,
159261.SZ,鹏华创业板新能源ETF,创业板新能源,2025,122,0.2172,
159261.SZ,鹏华创业板新能源ETF,创业板新能源,2026,177,0.1176,
159262.SZ,广发恒生港股通科技主题ETF,恒生港股通科技主题,2025,122,4.0149,Y
159262.SZ,广发恒生港股通科技主题ETF,恒生港股通科技主题,2026,177,5.3127,Y
159263.SZ,易方达国证价值100ETF,国证价值100,2025,121,0.3939,
159263.SZ,易方达国证价值100ETF,国证价值100,2026,177,2.1612,Y
159265.SZ,鹏华国证港股通消费主题ETF,国证港股通消费主题,2025,125,0.5139,Y
159265.SZ,鹏华国证港股通消费主题ETF,国证港股通消费主题,2026,177,0.2971,
159266.SZ,永赢中证港股通央企红利ETF,中证港股通央企红利,2025,103,0.2748,
159266.SZ,永赢中证港股通央企红利ETF,中证港股通央企红利,2026,177,0.1493,
159267.SZ,华安国证航天航空行业ETF,国证航天航空行业,2025,103,0.466,
159267.SZ,华安国证航天航空行业ETF,国证航天航空行业,2026,177,1.3834,Y
159268.SZ,汇添富国证港股通消费主题ETF,国证港股通消费主题,2025,112,0.5162,Y
159268.SZ,汇添富国证港股通消费主题ETF,国证港股通消费主题,2026,177,0.387,
159269.SZ,南方中证港股通科技ETF,中证港股通科技,2025,119,1.0258,Y
159269.SZ,南方中证港股通科技ETF,中证港股通科技,2026,177,1.0796,Y
159270.SZ,南方创业板200ETF,创业板200,2025,109,0.2136,
159270.SZ,南方创业板200ETF,创业板200,2026,177,0.1447,
159271.SZ,鹏华恒生ETF,香港恒生,2025,97,0.1532,
159271.SZ,鹏华恒生ETF,香港恒生,2026,177,0.0618,
159272.SZ,富国国证机器人产业ETF,国证机器人产业,2025,68,0.8707,Y
159272.SZ,富国国证机器人产业ETF,国证机器人产业,2026,177,1.4303,Y
159273.SZ,汇添富中证沪港深云计算产业ETF,中证沪港深云计算产业,2025,100,0.554,Y
159273.SZ,汇添富中证沪港深云计算产业ETF,中证沪港深云计算产业,2026,177,0.3717,
159275.SZ,华宝中证全指农牧渔ETF,中证全指农牧渔,2025,62,0.1314,
159275.SZ,华宝中证全指农牧渔ETF,中证全指农牧渔,2026,177,0.126,
159276.SZ,汇添富国证自由现金流ETF,国证自由现金流,2025,107,0.0792,
159276.SZ,汇添富国证自由现金流ETF,国证自由现金流,2026,177,0.0741,
159277.SZ,富国中证港股通高股息投资ETF,中证港股通高股息投资,2025,94,0.1719,
159277.SZ,富国中证港股通高股息投资ETF,中证港股通高股息投资,2026,177,0.0802,
159278.SZ,鹏华国证机器人产业ETF,国证机器人产业,2025,96,0.7761,Y
159278.SZ,鹏华国证机器人产业ETF,国证机器人产业,2026,177,1.3467,Y
159279.SZ,华安创业板人工智能ETF,创业板人工智能,2025,62,0.464,
159279.SZ,华安创业板人工智能ETF,创业板人工智能,2026,177,0.623,Y
159280.SZ,汇添富国证港股通互联网ETF,国证港股通互联网,2025,92,0.177,
159280.SZ,汇添富国证港股通互联网ETF,国证港股通互联网,2026,177,0.0935,
159281.SZ,天弘中证港股通央企红利ETF,中证港股通央企红利,2025,81,0.4386,
159281.SZ,天弘中证港股通央企红利ETF,中证港股通央企红利,2026,177,0.5185,Y
159283.SZ,南方中证通用航空主题ETF,中证通用航空主题,2025,89,0.166,
159283.SZ,南方中证通用航空主题ETF,中证通用航空主题,2026,177,0.196,
159285.SZ,华安国证港股通消费主题ETF,国证港股通消费主题,2026,177,0.1147,
159286.SZ,鹏华国证港股通创新药ETF,国证港股通创新药,2025,81,0.8657,Y
159286.SZ,鹏华国证港股通创新药ETF,国证港股通创新药,2026,177,0.8476,Y
159287.SZ,博时创业板综合ETF,创业板综合,2025,85,0.1523,
159287.SZ,博时创业板综合ETF,创业板综合,2026,177,0.0846,
159288.SZ,银华创业板综合ETF,创业板综合,2025,63,0.2916,
159288.SZ,银华创业板综合ETF,创业板综合,2026,177,0.0455,
159289.SZ,鹏华创业板综合ETF,创业板综合,2025,72,0.1002,
159289.SZ,鹏华创业板综合ETF,创业板综合,2026,177,0.0232,
159290.SZ,东财创业板综合增强策略ETF,创业板综合,2025,70,0.1085,
159290.SZ,东财创业板综合增强策略ETF,创业板综合,2026,177,0.0434,
159291.SZ,招商创业板综合增强策略ETF,创业板综合,2025,82,0.0589,
159291.SZ,招商创业板综合增强策略ETF,创业板综合,2026,177,0.013,
159292.SZ,华宝创业板综合增强策略ETF,创业板综合,2025,81,0.1248,
159292.SZ,华宝创业板综合增强策略ETF,创业板综合,2026,177,0.0358,
159293.SZ,建信创业板综合增强策略ETF,创业板综合,2026,171,0.0675,
159295.SZ,西部利得创业板综合ETF,创业板综合,2026,177,0.067,
159296.SZ,华宝中证A500红利低波动ETF,中证A500红利低波动,2025,79,0.1192,
159296.SZ,华宝中证A500红利低波动ETF,中证A500红利低波动,2026,177,0.0495,
159297.SZ,南方国证港股通创新药ETF,国证港股通创新药,2025,67,0.8853,Y
159297.SZ,南方国证港股通创新药ETF,国证港股通创新药,2026,177,1.9837,Y
159298.SZ,大成创业板50ETF,创业板50,2025,77,0.1243,
159298.SZ,大成创业板50ETF,创业板50,2026,177,0.074,
159299.SZ,易方达中证金融科技主题ETF,中证金融科技主题,2025,74,0.1785,
159299.SZ,易方达中证金融科技主题ETF,中证金融科技主题,2026,177,0.2043,
159300.SZ,富国沪深300ETF,沪深300,2024,142,1.0199,Y
159300.SZ,富国沪深300ETF,沪深300,2025,243,0.9748,Y
159300.SZ,富国沪深300ETF,沪深300,2026,177,0.8493,Y
159301.SZ,华夏中证全指公用事业ETF,中证全指公用事业,2024,110,0.0884,
159301.SZ,华夏中证全指公用事业ETF,中证全指公用事业,2025,243,0.0614,
159301.SZ,华夏中证全指公用事业ETF,中证全指公用事业,2026,177,0.2103,
159302.SZ,银华中证港股通高股息投资ETF,中证港股通高股息投资,2024,80,0.197,
159302.SZ,银华中证港股通高股息投资ETF,中证港股通高股息投资,2025,243,0.1324,
159302.SZ,银华中证港股通高股息投资ETF,中证港股通高股息投资,2026,177,0.099,
159303.SZ,大成恒生医疗保健ETF(QDII),恒生医疗保健,2024,127,0.0855,
159303.SZ,大成恒生医疗保健ETF(QDII),恒生医疗保健,2025,242,0.647,Y
159303.SZ,大成恒生医疗保健ETF(QDII),恒生医疗保健,2026,177,0.6972,Y
159305.SZ,广发国证储能电池ETF,国证储能电池,2024,63,0.1275,
159305.SZ,广发国证储能电池ETF,国证储能电池,2025,242,0.1326,
159305.SZ,广发国证储能电池ETF,国证储能电池,2026,177,0.5843,Y
159306.SZ,平安中证汽车零部件主题ETF,中证汽车零部件主题,2024,158,0.0418,
159306.SZ,平安中证汽车零部件主题ETF,中证汽车零部件主题,2025,242,0.0203,
159306.SZ,平安中证汽车零部件主题ETF,中证汽车零部件主题,2026,177,0.019,
159307.SZ,博时中证红利低波动100ETF,中证红利低波动100,2024,168,0.0562,
159307.SZ,博时中证红利低波动100ETF,中证红利低波动100,2025,243,0.2017,
159307.SZ,博时中证红利低波动100ETF,中证红利低波动100,2026,177,0.9918,Y
159309.SZ,汇添富中证油气资源ETF,中证油气资源,2024,134,0.097,
159309.SZ,汇添富中证油气资源ETF,中证油气资源,2025,243,0.0788,
159309.SZ,汇添富中证油气资源ETF,中证油气资源,2026,177,1.1218,Y
159310.SZ,天弘中证芯片产业ETF,中证芯片产业,2024,165,0.1024,
159310.SZ,天弘中证芯片产业ETF,中证芯片产业,2025,243,0.1176,
159310.SZ,天弘中证芯片产业ETF,中证芯片产业,2026,177,0.2407,
159311.SZ,易方达中证数字经济主题ETF,中证数字经济主题,2025,116,0.0784,
159311.SZ,易方达中证数字经济主题ETF,中证数字经济主题,2026,177,0.021,
159312.SZ,广发恒指港股通ETF,恒指港股通,2025,243,0.1613,
159312.SZ,广发恒指港股通ETF,恒指港股通,2026,177,0.1105,
159315.SZ,工银瑞信中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2024,136,0.0761,
159315.SZ,工银瑞信中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2025,243,0.1008,
159315.SZ,工银瑞信中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2026,177,0.2888,
159316.SZ,易方达恒生港股通创新药ETF,恒生港股通创新药,2025,190,4.2604,Y
159316.SZ,易方达恒生港股通创新药ETF,恒生港股通创新药,2026,177,7.7579,Y
159318.SZ,银华恒指港股通ETF,恒指港股通,2024,131,0.0898,
159318.SZ,银华恒指港股通ETF,恒指港股通,2025,243,0.187,
159318.SZ,银华恒指港股通ETF,恒指港股通,2026,176,0.0402,
159320.SZ,广发恒生A股电网设备ETF,恒生A股电网设备,2025,242,0.0574,
159320.SZ,广发恒生A股电网设备ETF,恒生A股电网设备,2026,177,0.8681,Y
159321.SZ,华安中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2024,149,0.0727,
159321.SZ,华安中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2025,237,0.1586,
159321.SZ,华安中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2026,177,0.6021,Y
159322.SZ,平安中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2024,136,0.0398,
159322.SZ,平安中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2025,242,0.0917,
159322.SZ,平安中证沪深港黄金产业股票ETF,中证沪深港黄金产业股票,2026,177,0.1902,
159323.SZ,华夏中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2025,239,0.9881,Y
159323.SZ,华夏中证港股通汽车产业主题ETF,中证港股通汽车产业主题,2026,177,1.6063,Y
159325.SZ,南方中证半导体行业精选ETF,中证半导体行业精选,2025,243,0.2379,
159325.SZ,南方中证半导体行业精选ETF,中证半导体行业精选,2026,177,1.2463,Y
159326.SZ,华夏中证电网设备主题ETF,中证电网设备主题,2024,75,0.1273,
159326.SZ,华夏中证电网设备主题ETF,中证电网设备主题,2025,243,0.7125,Y
159326.SZ,华夏中证电网设备主题ETF,中证电网设备主题,2026,177,13.1372,Y
159327.SZ,万家中证半导体材料设备主题ETF,中证半导体材料设备主题,2024,100,0.1506,
159327.SZ,万家中证半导体材料设备主题ETF,中证半导体材料设备主题,2025,243,0.2309,
159327.SZ,万家中证半导体材料设备主题ETF,中证半导体材料设备主题,2026,177,1.8303,Y
159328.SZ,易方达中证家电龙头ETF,中证家电龙头,2025,243,0.0195,
159328.SZ,易方达中证家电龙头ETF,中证家电龙头,2026,177,0.0459,
159329.SZ,南方基金南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,2024,114,4.154,Y
159329.SZ,南方基金南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,2025,239,8.9329,Y
159329.SZ,南方基金南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,2026,177,0.6684,Y
159330.SZ,东财沪深300ETF,沪深300,2024,90,0.492,
159330.SZ,东财沪深300ETF,沪深300,2025,243,0.4364,
159330.SZ,东财沪深300ETF,沪深300,2026,177,0.2637,
159331.SZ,国泰中证港股通高股息投资ETF,中证港股通高股息投资,2024,102,0.2885,
159331.SZ,国泰中证港股通高股息投资ETF,中证港股通高股息投资,2025,243,0.1778,
159331.SZ,国泰中证港股通高股息投资ETF,中证港股通高股息投资,2026,177,0.0977,
159332.SZ,富国中证中央企业红利ETF,中证中央企业红利,2024,102,0.1123,
159332.SZ,富国中证中央企业红利ETF,中证中央企业红利,2025,243,0.0299,
159332.SZ,富国中证中央企业红利ETF,中证中央企业红利,2026,177,0.0274,
159333.SZ,万家中证港股通央企红利ETF,中证港股通央企红利,2024,79,0.6463,Y
159333.SZ,万家中证港股通央企红利ETF,中证港股通央企红利,2025,243,0.3527,
159333.SZ,万家中证港股通央企红利ETF,中证港股通央企红利,2026,177,0.1402,
159335.SZ,融通中证诚通央企科技创新ETF,中证诚通央企科技创新,2024,77,0.3392,
159335.SZ,融通中证诚通央企科技创新ETF,中证诚通央企科技创新,2025,243,0.0618,
159335.SZ,融通中证诚通央企科技创新ETF,中证诚通央企科技创新,2026,177,0.0525,
159336.SZ,融通中证诚通央企红利ETF,中证诚通央企红利,2025,220,0.0481,
159336.SZ,融通中证诚通央企红利ETF,中证诚通央企红利,2026,177,0.1132,
159337.SZ,东财中证500ETF,中证500,2024,68,0.2377,
159337.SZ,东财中证500ETF,中证500,2025,243,0.192,
159337.SZ,东财中证500ETF,中证500,2026,177,0.1933,
159338.SZ,国泰中证A500ETF,中证A500,2025,243,35.6742,Y
159338.SZ,国泰中证A500ETF,中证A500,2026,177,51.0875,Y
159339.SZ,银华中证A500ETF,中证A500,2025,243,3.1451,Y
159339.SZ,银华中证A500ETF,中证A500,2026,177,0.9241,Y
159350.SZ,富国深证50ETF,深证50,2024,242,0.6721,Y
159350.SZ,富国深证50ETF,深证50,2025,243,0.4336,
159350.SZ,富国深证50ETF,深证50,2026,177,0.5703,Y
159351.SZ,嘉实中证A500ETF,中证A500,2025,243,23.3182,Y
159351.SZ,嘉实中证A500ETF,中证A500,2026,177,8.2705,Y
159352.SZ,南方中证A500ETF,中证A500,2025,243,36.3024,Y
159352.SZ,南方中证A500ETF,中证A500,2026,177,51.5914,Y
159353.SZ,景顺长城中证A500ETF,中证A500,2025,243,4.5548,Y
159353.SZ,景顺长城中证A500ETF,中证A500,2026,177,2.1592,Y
159355.SZ,华宝中证800红利低波动ETF,中证800红利低波动,2025,243,0.0435,
159355.SZ,华宝中证800红利低波动ETF,中证800红利低波动,2026,177,0.0357,
159356.SZ,万家中证A500ETF,中证A500,2025,243,1.4356,Y
159356.SZ,万家中证A500ETF,中证A500,2026,177,0.6224,Y
159357.SZ,博时中证A500ETF,中证A500,2025,243,1.4631,Y
159357.SZ,博时中证A500ETF,中证A500,2026,177,0.2809,
159358.SZ,大成中证A500ETF,中证A500,2025,243,1.5934,Y
159358.SZ,大成中证A500ETF,中证A500,2026,177,0.8439,Y
159359.SZ,华安中证A500ETF,中证A500,2025,243,1.4886,Y
159359.SZ,华安中证A500ETF,中证A500,2026,177,0.3659,
159360.SZ,天弘中证A500ETF,中证A500,2025,243,0.9191,Y
159360.SZ,天弘中证A500ETF,中证A500,2026,177,0.4995,
159361.SZ,易方达中证A500ETF,中证A500,2025,243,25.3674,Y
159361.SZ,易方达中证A500ETF,中证A500,2026,177,24.5392,Y
159362.SZ,工银瑞信中证A500ETF,中证A500,2025,243,0.7526,Y
159362.SZ,工银瑞信中证A500ETF,中证A500,2026,177,0.4676,
159363.SZ,华宝创业板人工智能ETF,创业板人工智能,2025,243,4.3944,Y
159363.SZ,华宝创业板人工智能ETF,创业板人工智能,2026,177,11.2541,Y
159365.SZ,富国恒指港股通ETF,恒指港股通,2025,127,0.075,
