symbol,year,bars,avg_daily_amount_yi,total_amount_yi
515300.SH,2023,242,0.1001,24.23
515300.SH,2024,242,0.4137,100.11
515300.SH,2025,243,1.1887,288.85
515300.SH,2026,177,1.2886,228.09
512190.SH,2019,76,0.0398,3.02
512190.SH,2020,242,0.0049,1.18
512190.SH,2021,241,0.0019,0.47
512190.SH,2022,237,0.0013,0.32
512190.SH,2023,229,0.0011,0.25
512190.SH,2024,240,0.0009,0.22
512190.SH,2025,243,0.0031,0.76
512190.SH,2026,177,0.0169,2.99
159968.SZ,2019,44,1.181,51.96
159968.SZ,2020,243,0.9419,228.87
159968.SZ,2021,243,0.2384,57.92
159968.SZ,2022,242,0.165,39.93
159968.SZ,2023,242,0.0998,24.15
159968.SZ,2024,242,0.1496,36.2
159968.SZ,2025,243,0.1003,24.37
159968.SZ,2026,177,0.1522,26.93
512650.SH,2019,48,0.4869,23.37
512650.SH,2020,243,0.137,33.29
512650.SH,2021,242,0.057,13.8
512650.SH,2022,242,0.0441,10.67
512650.SH,2023,242,0.058,14.04
512650.SH,2024,242,0.0532,12.88
512650.SH,2025,243,0.0479,11.64
512650.SH,2026,177,0.0351,6.21
512710.SH,2019,86,1.3882,119.38
512710.SH,2020,243,1.3913,338.08
512710.SH,2021,242,2.1696,525.04
512710.SH,2022,242,1.5578,376.99
512710.SH,2023,242,1.6478,398.78
512710.SH,2024,242,1.843,446.0
512710.SH,2025,243,6.3833,1551.15
512710.SH,2026,177,4.812,851.72
515000.SH,2019,92,5.0559,465.14
515000.SH,2020,243,5.1569,1253.12
515000.SH,2021,243,1.3085,317.97
515000.SH,2022,242,0.5782,139.93
515000.SH,2023,242,0.7921,191.7
515000.SH,2024,242,0.8033,194.4
515000.SH,2025,243,1.068,259.53
515000.SH,2026,177,1.6688,295.37
159973.SZ,2019,96,0.0012,0.11
159973.SZ,2020,243,0.0009,0.21
159973.SZ,2021,243,0.0024,0.59
159973.SZ,2022,237,0.0012,0.29
159973.SZ,2023,236,0.0085,2.0
159973.SZ,2024,242,0.0089,2.15
159973.SZ,2025,243,0.008,1.95
159973.SZ,2026,177,0.007,1.24
512930.SH,2019,87,0.0605,5.26
512930.SH,2020,243,0.0987,23.98
512930.SH,2021,243,0.0143,3.46
512930.SH,2022,242,0.0038,0.93
512930.SH,2023,242,0.1042,25.22
512930.SH,2024,242,0.6327,153.12
512930.SH,2025,243,1.5303,371.86
512930.SH,2026,177,1.837,325.14
512720.SH,2019,92,0.5969,54.92
512720.SH,2020,243,0.7505,182.38
512720.SH,2021,243,0.4508,109.54
512720.SH,2022,242,0.5335,129.11
512720.SH,2023,242,1.1343,274.51
512720.SH,2024,242,0.7011,169.66
512720.SH,2025,243,0.6349,154.28
512720.SH,2026,177,0.4339,76.8
512670.SH,2019,103,0.2157,22.22
512670.SH,2020,243,0.2518,61.18
512670.SH,2021,242,1.4604,353.42
512670.SH,2022,242,1.5285,369.9
512670.SH,2023,242,1.2202,295.3
512670.SH,2024,242,1.2136,293.69
512670.SH,2025,243,2.5733,625.31
512670.SH,2026,177,1.3193,233.51
159967.SZ,2019,116,0.159,18.44
159967.SZ,2020,243,0.4039,98.14
159967.SZ,2021,243,2.4309,590.7
159967.SZ,2022,242,1.3862,335.45
159967.SZ,2023,242,1.1034,267.03
159967.SZ,2024,242,1.4453,349.77
159967.SZ,2025,243,1.6982,412.67
159967.SZ,2026,177,6.9727,1234.17
159966.SZ,2019,116,0.3655,42.4
159966.SZ,2020,243,1.177,286.0
159966.SZ,2021,243,0.3544,86.13
159966.SZ,2022,242,0.1278,30.92
159966.SZ,2023,242,0.0824,19.95
159966.SZ,2024,242,0.0785,19.01
159966.SZ,2025,243,0.071,17.26
159966.SZ,2026,177,0.0801,14.17
513800.SH,2019,130,0.0191,2.48
513800.SH,2020,243,0.0018,0.44
513800.SH,2021,243,0.0005,0.13
513800.SH,2022,242,0.0038,0.92
513800.SH,2023,242,0.0245,5.94
513800.SH,2024,242,0.3621,87.63
513800.SH,2025,243,0.5128,124.62
513800.SH,2026,177,0.9779,173.09
513000.SH,2019,130,0.0453,5.89
513000.SH,2020,243,0.0451,10.97
513000.SH,2021,243,0.0243,5.9
513000.SH,2022,242,0.0192,4.65
513000.SH,2023,242,0.171,41.37
513000.SH,2024,242,0.7597,183.85
513000.SH,2025,243,1.5343,372.84
513000.SH,2026,177,1.8905,334.61
513880.SH,2019,130,0.0408,5.3
513880.SH,2020,243,0.0501,12.18
513880.SH,2021,243,0.0459,11.15
513880.SH,2022,242,0.0292,7.07
513880.SH,2023,242,0.0857,20.73
513880.SH,2024,242,1.613,390.34
513880.SH,2025,243,1.3207,320.93
513880.SH,2026,177,2.5705,454.97
513520.SH,2019,130,0.0409,5.32
513520.SH,2020,243,0.1507,36.61
513520.SH,2021,243,0.0611,14.84
513520.SH,2022,242,0.0416,10.07
513520.SH,2023,242,0.3498,84.65
513520.SH,2024,242,4.7527,1150.15
513520.SH,2025,243,3.3574,815.84
513520.SH,2026,177,3.8815,687.03
159971.SZ,2019,125,0.0688,8.61
159971.SZ,2020,243,0.0049,1.2
159971.SZ,2021,242,0.0044,1.07
159971.SZ,2022,241,0.0049,1.17
159971.SZ,2023,242,0.0104,2.52
159971.SZ,2024,242,0.3177,76.89
159971.SZ,2025,243,0.5321,129.31
159971.SZ,2026,177,0.9106,161.18
512910.SH,2019,126,0.2412,30.39
512910.SH,2020,243,0.2038,49.53
512910.SH,2021,243,0.2063,50.12
512910.SH,2022,242,0.1756,42.5
512910.SH,2023,242,0.2255,54.57
512910.SH,2024,242,0.1439,34.83
512910.SH,2025,243,0.1185,28.8
512910.SH,2026,177,0.126,22.31
512750.SH,2019,122,0.4865,59.36
512750.SH,2020,243,0.1247,30.3
512750.SH,2021,243,0.0424,10.31
512750.SH,2022,242,0.0761,18.42
512750.SH,2023,242,0.0839,20.29
512750.SH,2024,242,0.0834,20.17
512750.SH,2025,243,0.0469,11.39
512750.SH,2026,177,0.0297,5.25
512170.SH,2019,136,0.1617,22.0
512170.SH,2020,243,1.2509,303.96
512170.SH,2021,242,2.8545,690.8
512170.SH,2022,242,4.1987,1016.09
512170.SH,2023,242,4.852,1174.19
512170.SH,2024,242,4.9759,1204.18
512170.SH,2025,243,6.129,1489.35
512170.SH,2026,177,6.3844,1130.04
510350.SH,2019,92,1.4609,134.4
510350.SH,2020,243,0.6992,169.9
510350.SH,2021,243,0.2625,63.79
510350.SH,2022,242,0.3176,76.85
510350.SH,2023,242,0.1911,46.25
510350.SH,2024,242,0.3538,85.63
510350.SH,2025,243,0.3789,92.08
510350.SH,2026,177,0.2865,50.72
512760.SH,2019,139,1.8642,259.12
512760.SH,2020,242,10.6089,2567.35
512760.SH,2021,243,5.0465,1226.3
512760.SH,2022,242,3.5967,870.4
512760.SH,2023,242,4.7355,1146.0
512760.SH,2024,242,4.1257,998.43
512760.SH,2025,243,4.0971,995.6
512760.SH,2026,177,4.9542,876.9
512480.SH,2019,139,0.3156,43.86
512480.SH,2020,243,3.6179,879.16
512480.SH,2021,242,5.03,1217.25
512480.SH,2022,242,5.6484,1366.9
512480.SH,2023,242,13.0697,3162.86
512480.SH,2024,242,12.8746,3115.64
512480.SH,2025,243,14.375,3493.12
512480.SH,2026,177,16.758,2966.16
511220.SH,2014,12,0.0767,0.92
511220.SH,2015,238,0.0446,10.62
511220.SH,2016,244,0.0508,12.4
511220.SH,2017,244,0.1159,28.28
511220.SH,2018,243,0.0776,18.86
511220.SH,2019,244,0.0447,10.9
511220.SH,2020,243,0.0465,11.29
511220.SH,2021,243,0.045,10.94
511220.SH,2022,242,0.6236,150.91
511220.SH,2023,242,2.8026,678.24
511220.SH,2024,242,3.6819,891.02
511220.SH,2025,243,6.2667,1522.81
511220.SH,2026,177,13.7223,2428.84
512290.SH,2019,155,0.3985,61.77
512290.SH,2020,243,2.136,519.05
512290.SH,2021,243,1.5011,364.76
512290.SH,2022,242,1.402,339.28
512290.SH,2023,242,1.3297,321.8
512290.SH,2024,242,0.827,200.13
512290.SH,2025,243,0.8016,194.78
512290.SH,2026,177,1.1926,211.09
512690.SH,2019,165,0.2419,39.91
512690.SH,2020,243,1.3732,333.68
512690.SH,2021,242,5.9981,1451.53
512690.SH,2022,242,5.353,1295.41
512690.SH,2023,242,5.9154,1431.54
512690.SH,2024,242,5.359,1296.89
512690.SH,2025,243,8.7205,2119.08
512690.SH,2026,177,7.5506,1336.46
512380.SH,2019,166,0.7119,118.18
512380.SH,2020,243,0.2984,72.51
512380.SH,2021,243,0.1881,45.72
512380.SH,2022,242,0.1502,36.34
512380.SH,2023,242,0.1067,25.83
512380.SH,2024,242,0.0717,17.35
512380.SH,2025,243,0.0489,11.87
512380.SH,2026,177,0.0363,6.43
159965.SZ,2019,170,0.0803,13.64
159965.SZ,2020,243,0.0303,7.36
159965.SZ,2021,243,0.0083,2.02
159965.SZ,2022,242,0.0047,1.14
159965.SZ,2023,242,0.0054,1.31
159965.SZ,2024,242,0.0114,2.75
159965.SZ,2025,243,0.0065,1.58
159965.SZ,2026,177,0.0037,0.66
159964.SZ,2019,173,0.0159,2.76
159964.SZ,2020,243,0.0044,1.07
159964.SZ,2021,243,0.0022,0.54
159964.SZ,2022,242,0.0067,1.63
159964.SZ,2023,242,0.0357,8.64
159964.SZ,2024,242,0.1109,26.84
159964.SZ,2025,243,0.0708,17.21
159964.SZ,2026,177,0.0635,11.24
511030.SH,2019,184,0.004,0.73
511030.SH,2020,207,0.0054,1.11
511030.SH,2021,242,0.0155,3.75
511030.SH,2022,242,0.5404,130.77
511030.SH,2023,242,2.4766,599.34
511030.SH,2024,242,4.4033,1065.6
511030.SH,2025,243,17.0785,4150.08
511030.SH,2026,177,29.483,5218.49
511020.SH,2019,193,0.0049,0.95
511020.SH,2020,225,0.0037,0.83
511020.SH,2021,196,0.0017,0.33
511020.SH,2022,230,0.5758,132.42
511020.SH,2023,242,4.3799,1059.93
511020.SH,2024,242,3.523,852.56
511020.SH,2025,243,5.9542,1446.86
511020.SH,2026,177,9.3541,1655.67
512150.SH,2019,231,0.0251,5.79
512150.SH,2020,243,0.0247,6.0
512150.SH,2021,243,0.0452,10.99
512150.SH,2022,242,0.0255,6.18
512150.SH,2023,242,0.0126,3.05
512150.SH,2024,242,0.0479,11.6
512150.SH,2025,243,0.0255,6.19
512150.SH,2026,177,0.0131,2.32
512890.SH,2019,232,0.0646,14.98
512890.SH,2020,243,0.0255,6.19
512890.SH,2021,242,0.0213,5.16
512890.SH,2022,242,0.1719,41.59
512890.SH,2023,242,0.5799,140.34
512890.SH,2024,242,2.6308,636.66
512890.SH,2025,243,4.8264,1172.82
512890.SH,2026,177,8.1533,1443.14
512870.SH,2019,212,0.053,11.24
512870.SH,2020,243,0.0119,2.88
512870.SH,2021,238,0.0058,1.39
512870.SH,2022,227,0.0009,0.2
512870.SH,2023,220,0.0005,0.11
512870.SH,2024,232,0.0013,0.3
512870.SH,2025,243,0.0028,0.69
512870.SH,2026,177,0.0031,0.56
159908.SZ,2011,117,0.032,3.75
159908.SZ,2012,242,0.0036,0.88
159908.SZ,2013,237,0.0119,2.82
159908.SZ,2014,244,0.0027,0.66
159908.SZ,2015,241,0.0201,4.84
159908.SZ,2016,221,0.0003,0.08
159908.SZ,2017,209,0.0005,0.11
159908.SZ,2018,209,0.0004,0.09
159908.SZ,2019,244,0.017,4.16
159908.SZ,2020,243,0.0344,8.36
159908.SZ,2021,243,0.0347,8.44
159908.SZ,2022,242,0.0831,20.12
159908.SZ,2023,242,0.1248,30.19
159908.SZ,2024,242,0.2411,58.35
159908.SZ,2025,243,0.2561,62.24
159908.SZ,2026,177,0.4707,83.32
510850.SH,2019,204,1.7853,364.2
510850.SH,2020,243,1.2865,312.62
510850.SH,2021,243,0.5766,140.12
510850.SH,2022,242,0.323,78.17
510850.SH,2023,242,0.1567,37.93
510850.SH,2024,242,0.1308,31.66
510850.SH,2025,243,0.1458,35.43
510850.SH,2026,177,0.122,21.6
512260.SH,2019,237,0.1249,29.59
512260.SH,2020,243,0.1195,29.04
512260.SH,2021,243,0.0405,9.85
512260.SH,2022,242,0.0231,5.6
512260.SH,2023,242,0.0128,3.09
512260.SH,2024,242,0.0171,4.13
512260.SH,2025,243,0.0095,2.3
512260.SH,2026,177,0.0133,2.36
510550.SH,2019,234,0.0237,5.55
510550.SH,2020,243,0.0098,2.37
510550.SH,2021,243,0.0049,1.18
510550.SH,2022,242,0.0031,0.74
510550.SH,2023,242,0.0021,0.52
510550.SH,2024,242,0.0088,2.13
510550.SH,2025,243,0.0098,2.38
510550.SH,2026,177,0.0174,3.08
512040.SH,2018,22,0.2127,4.68
512040.SH,2019,244,0.1429,34.86
512040.SH,2020,243,0.0466,11.31
512040.SH,2021,243,0.0304,7.4
512040.SH,2022,242,0.1952,47.24
512040.SH,2023,242,0.1865,45.14
512040.SH,2024,242,0.5596,135.42
512040.SH,2025,243,0.4615,112.14
512040.SH,2026,177,1.5602,276.15
159961.SZ,2018,8,0.1515,1.21
159961.SZ,2019,244,0.0115,2.8
159961.SZ,2020,243,0.0071,1.72
159961.SZ,2021,243,0.0056,1.36
159961.SZ,2022,237,0.0008,0.18
159961.SZ,2023,231,0.0171,3.96
159961.SZ,2024,242,0.0584,14.12
159961.SZ,2025,243,0.0361,8.77
159961.SZ,2026,177,0.0454,8.03
512820.SH,2018,26,0.0116,0.3
512820.SH,2019,243,0.0603,14.64
512820.SH,2020,243,0.0798,19.4
512820.SH,2021,243,0.1361,33.06
512820.SH,2022,242,0.2024,48.98
512820.SH,2023,242,0.3014,72.95
512820.SH,2024,242,0.4173,100.99
512820.SH,2025,243,1.1284,274.2
512820.SH,2026,177,0.999,176.82
159959.SZ,2019,232,0.2403,55.76
159959.SZ,2020,243,0.0796,19.34
159959.SZ,2021,243,0.0104,2.53
159959.SZ,2022,242,0.0266,6.44
159959.SZ,2023,242,0.1312,31.76
159959.SZ,2024,242,0.1819,44.03
159959.SZ,2025,243,0.0457,11.11
159959.SZ,2026,177,0.0182,3.22
512960.SH,2019,232,0.7867,182.51
512960.SH,2020,243,0.2743,66.66
512960.SH,2021,243,0.2503,60.82
512960.SH,2022,242,0.0269,6.51
512960.SH,2023,242,0.2745,66.44
512960.SH,2024,242,0.2122,51.35
512960.SH,2025,243,0.1003,24.36
512960.SH,2026,177,0.0677,11.98
512950.SH,2019,232,0.2723,63.18
512950.SH,2020,243,0.4996,121.41
512950.SH,2021,243,0.2021,49.11
512950.SH,2022,242,0.0408,9.88
512950.SH,2023,242,0.5056,122.36
512950.SH,2024,242,0.322,77.92
512950.SH,2025,243,0.1462,35.52
512950.SH,2026,177,0.1247,22.07
511270.SH,2018,27,0.5885,15.89
511270.SH,2019,243,0.0712,17.3
511270.SH,2020,241,0.1842,44.38
511270.SH,2021,242,0.0615,14.88
511270.SH,2022,242,1.1226,271.67
511270.SH,2023,242,3.8343,927.91
511270.SH,2024,242,2.9741,719.72
511270.SH,2025,243,11.1037,2698.19
511270.SH,2026,177,17.189,3042.46
159960.SZ,2018,50,0.0068,0.34
159960.SZ,2019,240,0.0045,1.08
159960.SZ,2020,243,0.0094,2.3
159960.SZ,2021,243,0.0314,7.63
159960.SZ,2022,242,0.0248,6.0
159960.SZ,2023,242,0.0281,6.8
159960.SZ,2024,242,0.0682,16.51
159960.SZ,2025,243,0.0886,21.52
159960.SZ,2026,177,0.1056,18.69
512990.SH,2015,192,0.4151,79.7
512990.SH,2016,244,0.0172,4.19
512990.SH,2017,244,0.0211,5.14
512990.SH,2018,243,0.1229,29.86
512990.SH,2019,244,0.1846,45.05
512990.SH,2020,243,0.2499,60.74
512990.SH,2021,243,0.1463,35.56
512990.SH,2022,242,0.0862,20.86
512990.SH,2023,242,0.0487,11.77
512990.SH,2024,242,0.0478,11.58
512990.SH,2025,243,0.0368,8.95
512990.SH,2026,177,0.0447,7.92
510600.SH,2018,66,0.0625,4.13
510600.SH,2019,244,0.0565,13.8
510600.SH,2020,243,0.0706,17.16
510600.SH,2021,243,0.0919,22.34
510600.SH,2022,242,0.0224,5.43
510600.SH,2023,242,0.0388,9.4
510600.SH,2024,242,0.056,13.55
510600.SH,2025,243,0.0244,5.94
510600.SH,2026,177,0.0235,4.16
512770.SH,2018,91,0.0283,2.58
512770.SH,2019,244,0.0103,2.5
512770.SH,2020,243,0.0383,9.32
512770.SH,2021,243,0.1077,26.18
512770.SH,2022,242,0.0262,6.33
512770.SH,2023,242,0.0125,3.02
512770.SH,2024,242,0.0156,3.76
512770.SH,2025,243,0.0263,6.38
512770.SH,2026,177,0.051,9.03
512360.SH,2018,110,0.0356,3.91
512360.SH,2019,244,0.0132,3.22
512360.SH,2020,239,0.0034,0.8
512360.SH,2021,233,0.0014,0.33
512360.SH,2022,207,0.0003,0.07
512360.SH,2023,235,0.0015,0.35
512360.SH,2024,221,0.0035,0.77
512360.SH,2025,236,0.0037,0.87
512360.SH,2026,177,0.0021,0.37
512090.SH,2018,144,1.1544,166.24
512090.SH,2019,244,0.6891,168.14
512090.SH,2020,243,0.2436,59.18
512090.SH,2021,243,0.2179,52.96
512090.SH,2022,242,0.196,47.43
512090.SH,2023,242,0.1018,24.63
512090.SH,2024,242,0.1101,26.63
512090.SH,2025,243,0.6813,165.54
512090.SH,2026,177,1.19,210.63
513900.SH,2018,146,0.0158,2.31
513900.SH,2019,236,0.007,1.65
513900.SH,2020,243,0.0362,8.8
513900.SH,2021,243,0.3663,89.0
513900.SH,2022,242,0.3222,77.98
513900.SH,2023,242,0.1984,48.01
513900.SH,2024,242,0.1429,34.57
513900.SH,2025,243,0.3007,73.06
513900.SH,2026,177,0.2518,44.56
512520.SH,2018,154,0.1542,23.75
512520.SH,2019,244,0.0968,23.63
512520.SH,2020,243,0.0317,7.7
512520.SH,2021,243,0.0154,3.73
512520.SH,2022,242,0.0217,5.25
512520.SH,2023,242,0.0178,4.31
512520.SH,2024,242,0.0308,7.45
512520.SH,2025,243,0.0146,3.54
512520.SH,2026,177,0.0063,1.12
512180.SH,2018,153,0.9656,147.73
512180.SH,2019,244,0.42,102.49
512180.SH,2020,243,0.05,12.14
512180.SH,2021,243,0.009,2.2
512180.SH,2022,242,0.0038,0.91
512180.SH,2023,241,0.0033,0.8
512180.SH,2024,235,0.0042,0.99
512180.SH,2025,242,0.0026,0.62
512180.SH,2026,176,0.0023,0.41
512160.SH,2018,167,0.4041,67.48
512160.SH,2019,244,0.4555,111.14
512160.SH,2020,243,0.2936,71.35
512160.SH,2021,243,0.3123,75.88
512160.SH,2022,242,0.2153,52.11
512160.SH,2023,242,0.0715,17.3
512160.SH,2024,242,0.0508,12.3
512160.SH,2025,243,0.0433,10.53
512160.SH,2026,177,0.0256,4.53
510590.SH,2018,164,0.2903,47.61
510590.SH,2019,244,0.2951,72.0
510590.SH,2020,243,0.1907,46.33
510590.SH,2021,243,0.0597,14.51
510590.SH,2022,242,0.0582,14.08
510590.SH,2023,242,0.0587,14.22
510590.SH,2024,242,0.0616,14.91
510590.SH,2025,243,0.0445,10.82
510590.SH,2026,177,0.0761,13.47
159954.SZ,2018,196,0.0523,10.25
159954.SZ,2019,244,0.015,3.66
159954.SZ,2020,243,0.0729,17.73
159954.SZ,2021,243,0.1654,40.19
159954.SZ,2022,242,0.2607,63.09
159954.SZ,2023,242,0.0807,19.52
159954.SZ,2024,242,0.11,26.62
159954.SZ,2025,243,0.0933,22.68
159954.SZ,2026,177,0.0405,7.18
159956.SZ,2018,202,0.0223,4.51
159956.SZ,2019,244,0.004,0.97
159956.SZ,2020,242,0.0118,2.87
159956.SZ,2021,243,0.0034,0.83
159956.SZ,2022,242,0.0018,0.45
159956.SZ,2023,242,0.0087,2.11
159956.SZ,2024,242,0.015,3.63
159956.SZ,2025,243,0.0103,2.51
159956.SZ,2026,177,0.0557,9.86
510380.SH,2018,171,0.0083,1.42
510380.SH,2019,227,0.008,1.82
510380.SH,2020,242,0.0036,0.88
510380.SH,2021,240,0.0049,1.18
510380.SH,2022,211,0.0043,0.91
510380.SH,2023,227,0.0012,0.26
510380.SH,2024,240,0.0196,4.7
510380.SH,2025,242,0.0373,9.04
510380.SH,2026,177,0.0655,11.6
512980.SH,2018,230,0.0672,15.47
512980.SH,2019,244,0.1268,30.93
512980.SH,2020,243,0.4699,114.19
512980.SH,2021,243,0.7486,181.9
512980.SH,2022,242,0.7358,178.06
512980.SH,2023,242,1.8599,450.08
512980.SH,2024,242,1.3461,325.75
512980.SH,2025,243,1.3278,322.66
512980.SH,2026,177,4.7999,849.59
159958.SZ,2018,230,0.0609,14.0
159958.SZ,2019,244,0.0366,8.94
159958.SZ,2020,243,0.1002,24.35
159958.SZ,2021,243,0.089,21.64
159958.SZ,2022,242,0.0391,9.47
159958.SZ,2023,242,0.0332,8.05
159958.SZ,2024,242,0.0579,14.01
159958.SZ,2025,243,0.0677,16.46
159958.SZ,2026,177,0.1048,18.55
510390.SH,2018,225,0.2245,50.51
510390.SH,2019,244,0.3412,83.25
510390.SH,2020,243,0.4582,111.35
510390.SH,2021,243,0.1342,32.62
510390.SH,2022,242,0.1766,42.73
510390.SH,2023,242,0.0787,19.04
510390.SH,2024,242,0.0517,12.51
510390.SH,2025,243,0.0489,11.89
510390.SH,2026,177,0.078,13.8
510800.SH,2018,234,0.0336,7.87
510800.SH,2019,244,0.0717,17.5
510800.SH,2020,243,0.1621,39.39
510800.SH,2021,243,0.2078,50.49
510800.SH,2022,242,0.1861,45.04
510800.SH,2023,242,0.131,31.71
510800.SH,2024,242,0.1748,42.29
510800.SH,2025,243,0.0968,23.51
510800.SH,2026,177,0.0435,7.7
159957.SZ,2018,241,0.0321,7.73
159957.SZ,2019,244,0.0198,4.84
159957.SZ,2020,243,0.0202,4.91
159957.SZ,2021,243,0.0203,4.94
159957.SZ,2022,242,0.0262,6.35
159957.SZ,2023,242,0.0795,19.24
159957.SZ,2024,242,0.3822,92.49
159957.SZ,2025,243,0.7295,177.27
159957.SZ,2026,177,1.9607,347.05
501048.SH,2018,184,0.0024,0.45
501048.SH,2019,229,0.001,0.23
501048.SH,2020,243,0.0013,0.32
501048.SH,2021,243,0.0015,0.37
501048.SH,2022,238,0.0004,0.09
501048.SH,2023,228,0.0004,0.09
501048.SH,2024,232,0.0007,0.16
501048.SH,2025,241,0.0004,0.08
501048.SH,2026,176,0.0004,0.07
501047.SH,2018,203,0.0007,0.15
501047.SH,2019,226,0.0011,0.24
501047.SH,2020,238,0.0021,0.49
501047.SH,2021,243,0.0008,0.18
501047.SH,2022,240,0.0003,0.07
501047.SH,2023,227,0.0003,0.08
501047.SH,2024,227,0.0009,0.2
501047.SH,2025,240,0.0006,0.15
501047.SH,2026,173,0.0005,0.08
501306.SH,2018,146,0.0019,0.28
501306.SH,2019,94,0.0002,0.02
501306.SH,2020,187,0.0003,0.05
501306.SH,2021,236,0.0004,0.1
501306.SH,2022,212,0.0011,0.22
501306.SH,2023,193,0.0006,0.12
501306.SH,2024,234,0.0009,0.22
501306.SH,2025,243,0.0739,17.95
501306.SH,2026,176,0.0039,0.69
501305.SH,2018,200,0.0028,0.56
501305.SH,2019,210,0.0008,0.16
501305.SH,2020,224,0.0005,0.12
501305.SH,2021,221,0.0009,0.2
501305.SH,2022,234,0.0006,0.13
501305.SH,2023,227,0.0005,0.12
501305.SH,2024,240,0.0015,0.36
501305.SH,2025,243,0.0927,22.52
501305.SH,2026,177,0.0047,0.83
512200.SH,2017,65,0.0519,3.37
512200.SH,2018,243,0.029,7.04
512200.SH,2019,244,0.0327,7.98
512200.SH,2020,243,0.5484,133.26
512200.SH,2021,243,0.932,226.47
512200.SH,2022,242,2.7776,672.17
512200.SH,2023,242,2.1909,530.19
512200.SH,2024,242,2.83,684.86
512200.SH,2025,243,2.4892,604.88
512200.SH,2026,177,1.8931,335.08
511670.SH,2017,85,0.3794,32.25
511670.SH,2018,243,2.779,675.29
511670.SH,2019,244,0.1346,32.84
511670.SH,2020,243,0.0239,5.82
511670.SH,2021,242,0.0033,0.79
511670.SH,2022,219,0.0013,0.28
511670.SH,2023,172,0.001,0.17
511670.SH,2024,195,0.002,0.38
511670.SH,2025,233,0.0115,2.67
511670.SH,2026,171,0.0106,1.82
501037.SH,2017,57,0.0212,1.21
501037.SH,2018,207,0.0003,0.07
501037.SH,2019,241,0.0008,0.19
501037.SH,2020,241,0.0009,0.22
501037.SH,2021,243,0.0007,0.18
501037.SH,2022,232,0.0003,0.06
501037.SH,2023,180,0.0002,0.03
501037.SH,2024,198,0.0006,0.13
501037.SH,2025,217,0.0003,0.07
501037.SH,2026,177,0.001,0.18
501036.SH,2017,60,0.0075,0.45
501036.SH,2018,233,0.0004,0.1
501036.SH,2019,243,0.0011,0.26
501036.SH,2020,243,0.0016,0.4
501036.SH,2021,243,0.002,0.48
501036.SH,2022,242,0.0009,0.22
501036.SH,2023,241,0.0003,0.08
501036.SH,2024,237,0.0042,0.99
501036.SH,2025,243,0.0014,0.34
501036.SH,2026,177,0.0029,0.51
511620.SH,2017,75,0.0595,4.46
511620.SH,2018,237,0.0071,1.67
511620.SH,2019,244,0.0078,1.9
511620.SH,2020,243,0.0043,1.05
511620.SH,2021,243,0.0072,1.75
511620.SH,2022,242,0.0055,1.34
511620.SH,2023,242,0.2219,53.7
511620.SH,2024,242,0.0979,23.68
511620.SH,2025,243,0.1933,46.96
511620.SH,2026,177,0.2439,43.16
511260.SH,2017,87,0.0909,7.91
511260.SH,2018,242,0.2034,49.23
511260.SH,2019,244,0.1544,37.66
511260.SH,2020,243,0.6137,149.13
511260.SH,2021,243,1.0312,250.57
511260.SH,2022,242,2.9143,705.27
511260.SH,2023,242,4.2077,1018.26
511260.SH,2024,242,4.1104,994.72
511260.SH,2025,243,34.4217,8364.48
511260.SH,2026,177,40.3975,7150.37
512400.SH,2017,81,0.171,13.85
512400.SH,2018,243,0.025,6.08
512400.SH,2019,244,0.1335,32.57
512400.SH,2020,243,1.6918,411.12
512400.SH,2021,243,3.5037,851.41
512400.SH,2022,242,1.2835,310.61
512400.SH,2023,242,1.1606,280.87
512400.SH,2024,242,1.7901,433.21
512400.SH,2025,243,4.7719,1159.58
512400.SH,2026,177,14.8232,2623.7
512570.SH,2017,96,0.0399,3.83
512570.SH,2018,240,0.0021,0.51
512570.SH,2019,244,0.0073,1.78
512570.SH,2020,243,0.0203,4.94
512570.SH,2021,243,0.0506,12.29
512570.SH,2022,242,0.0676,16.35
512570.SH,2023,242,0.1002,24.24
512570.SH,2024,242,0.1384,33.5
512570.SH,2025,243,0.3566,86.65
512570.SH,2026,177,1.3002,230.13
501302.SH,2017,88,0.0019,0.17
501302.SH,2018,164,0.0003,0.05
501302.SH,2019,154,0.0001,0.02
501302.SH,2020,238,0.0013,0.3
501302.SH,2021,243,0.0016,0.39
501302.SH,2022,242,0.0021,0.5
501302.SH,2023,241,0.0011,0.27
501302.SH,2024,242,0.0041,0.98
501302.SH,2025,243,0.0783,19.03
501302.SH,2026,177,0.0048,0.85
512800.SH,2017,102,0.1289,13.15
512800.SH,2018,243,0.3418,83.05
512800.SH,2019,244,0.9242,225.51
512800.SH,2020,243,3.0449,739.91
512800.SH,2021,243,3.8201,928.28
512800.SH,2022,242,3.13,757.46
512800.SH,2023,242,2.191,530.21
512800.SH,2024,242,2.8026,678.22
512800.SH,2025,243,8.3276,2023.61
512800.SH,2026,177,8.6429,1529.8
