sw_l1,sw_l2,sw_l3,组内排名,symbol,name,mktcap_yi,avg_amount_20d_yi,price,listing_date,is_st,已纳入
计算机,软件开发,垂直应用软件,41,688083.SS,中望软件,85.18,1.0883,50.21,2021-03-11,0,False
计算机,软件开发,横向通用软件,42,002212.SZ,天融信,82.44,5.1318,6.99,2008-02-01,0,False
计算机,软件开发,垂直应用软件,43,300348.SZ,长亮科技,76.85,2.1076,9.46,2012-08-17,0,False
计算机,软件开发,垂直应用软件,44,300598.SZ,诚迈科技,64.99,4.2309,29.95,2017-01-20,0,False
计算机,软件开发,横向通用软件,45,300369.SZ,绿盟科技,64.85,4.2307,8.0,2014-01-29,0,False
计算机,软件开发,垂直应用软件,46,300520.SZ,科大国创,64.36,1.429,22.04,2016-07-08,0,False
计算机,软件开发,垂直应用软件,47,300075.SZ,数字政通,64.16,1.0002,10.33,2010-04-27,0,False
计算机,软件开发,垂直应用软件,48,300226.SZ,上海钢联,62.42,1.2697,16.32,2011-06-08,0,False
计算机,软件开发,垂直应用软件,49,002298.SZ,中电鑫龙,62.39,2.696,8.43,2009-09-29,0,False
计算机,软件开发,垂直应用软件,50,300579.SZ,数字认证,61.18,1.5207,22.66,2016-12-23,0,False
计算机,软件开发,垂直应用软件,51,603990.SS,麦迪科技,60.62,3.3707,19.86,2016-12-08,0,False
计算机,软件开发,横向通用软件,52,002279.SZ,久其软件,58.72,2.8246,6.8100000000000005,2009-08-11,0,False
计算机,软件开发,垂直应用软件,53,300047.SZ,天源迪科,57.59,1.1061,9.03,2010-01-20,0,False
计算机,软件开发,垂直应用软件,54,300561.SZ,汇金科技,52.01,3.5015,15.85,2016-11-17,0,False
计算机,软件开发,垂直应用软件,55,000948.SZ,南天信息,51.78,1.2866,13.28,1999-10-14,0,False
计算机,软件开发,横向通用软件,56,688225.SS,亚信安全,51.76,1.0288,12.94,2022-02-09,0,False
计算机,软件开发,横向通用软件,57,688095.SS,福昕软件,51.56,1.8671,56.44,2020-09-08,0,False
计算机,软件开发,垂直应用软件,58,300465.SZ,高伟达,49.74,2.1815,11.21,2015-05-28,0,False
计算机,软件开发,垂直应用软件,59,300996.SZ,普联软件,49.32,3.7687,12.46,2021-06-03,0,False
计算机,软件开发,横向通用软件,60,600288.SS,大恒科技,47.0,2.2318,10.76,2000-11-29,0,False
计算机,软件开发,横向通用软件,61,688023.SS,安恒信息,43.88,1.5144,42.95,2019-11-05,0,False
计算机,软件开发,垂直应用软件,62,002322.SZ,理工能科,43.42,1.0938,11.88,2009-12-18,0,False
计算机,软件开发,横向通用软件,63,688168.SS,安博通,43.4,1.9309,40.16,2019-09-06,0,False
计算机,软件开发,垂直应用软件,64,688291.SS,金橙子,39.96,1.0916,38.92,2022-10-26,0,False
计算机,软件开发,横向通用软件,65,300311.SZ,任子行,38.53,3.1394,5.72,2012-04-25,0,False
计算机,软件开发,垂直应用软件,66,300830.SZ,金现代,37.12,1.9654,8.22,2020-05-06,0,False
计算机,软件开发,垂直应用软件,67,300663.SZ,科蓝软件,36.55,2.6281,7.640000000000001,2017-06-08,0,False
计算机,软件开发,垂直应用软件,68,300542.SZ,新晨科技,35.95,1.7432,12.04,2016-09-20,0,False
计算机,软件开发,横向通用软件,69,688152.SS,麒麟信安,35.08,2.154,34.43,2022-10-28,0,False
计算机,软件开发,垂直应用软件,70,603232.SS,格尔软件,34.97,1.3013,15.04,2017-04-21,0,False
计算机,软件开发,垂直应用软件,71,003029.SZ,吉大正元,33.71,1.0096,17.41,2020-12-24,0,True
计算机,软件开发,垂直应用软件,72,688296.SS,和达科技,26.9,1.6224,25.05,2021-07-27,0,False
计算机,软件开发,横向通用软件,73,688435.SS,英方软件,24.01,1.1685,28.76,2023-01-19,0,False
轻工制造,包装印刷,纸包装,1,002831.SZ,裕同科技,367.43,2.9465,28.52,2016-12-16,0,False
轻工制造,包装印刷,塑料包装,2,003018.SZ,金富科技,155.41,9.7531,49.5,2020-11-06,0,False
轻工制造,包装印刷,金属包装,3,002969.SZ,嘉美包装,124.57,4.3172,11.34,2019-12-02,0,False
轻工制造,包装印刷,金属包装,4,002701.SZ,奥瑞金,113.4,1.044,4.43,2012-10-11,0,False
轻工制造,包装印刷,塑料包装,5,600210.SS,紫江企业,96.46,1.0301,6.36,1999-08-24,0,False
轻工制造,包装印刷,纸包装,6,002565.SZ,顺灏股份,92.33,4.2115,8.71,2011-03-18,0,False
轻工制造,包装印刷,纸包装,7,002303.SZ,美盈森,88.05,2.7549,5.75,2009-11-03,0,False
轻工制造,包装印刷,纸包装,8,603687.SS,大胜达,85.03,3.6956,15.46,2019-07-26,0,True
轻工制造,包装印刷,金属包装,9,002787.SZ,华源控股,84.43,3.9045,25.4,2015-12-31,0,False
轻工制造,包装印刷,塑料包装,10,002735.SZ,王子新材,46.19,2.8341,12.31,2014-12-03,0,False
轻工制造,包装印刷,综合包装,11,603607.SS,京华激光,43.58,1.0518,24.41,2017-10-25,0,False
轻工制造,包装印刷,纸包装,12,603058.SS,永吉股份,36.08,1.3205,8.700000000000001,2016-12-23,0,False
轻工制造,家居用品,其他家居用品,1,603195.SS,公牛集团,684.59,1.2953,37.96,2020-02-06,0,False
轻工制造,家居用品,成品家居,2,603816.SS,顾家家居,207.83,1.5488,22.45,2016-10-14,0,True
轻工制造,家居用品,定制家居,3,603833.SS,欧派家居,174.57,1.0192,28.82,2017-03-28,0,False
轻工制造,家居用品,其他家居用品,4,001221.SZ,悍高集团,141.48,1.3141,35.37,2025-07-30,0,False
轻工制造,家居用品,瓷砖地板,5,603226.SS,菲林格尔,130.47,2.1047,36.7,2017-06-15,0,False
轻工制造,家居用品,成品家居,6,603389.SS,亚振家居,125.36,1.1721,47.71,2016-12-15,0,False
轻工制造,家居用品,成品家居,7,301061.SZ,匠心家居,118.82,1.2688,41.78,2021-09-13,0,False
轻工制造,家居用品,成品家居,8,301376.SZ,致欧科技,91.24,1.2025,22.67,2023-06-21,0,False
轻工制造,家居用品,瓷砖地板,9,002631.SZ,德尔未来,89.53,4.2314,11.23,2011-11-11,0,False
轻工制造,家居用品,瓷砖地板,10,603221.SS,爱丽家居,72.03,4.5758,29.73,2020-03-23,0,False
轻工制造,家居用品,定制家居,11,300749.SZ,顶固集创,50.18,1.0952,24.46,2018-09-25,0,False
轻工制造,家居用品,定制家居,12,603216.SS,梦天家居,48.15,1.9454,21.62,2021-12-15,0,False
轻工制造,家居用品,其他家居用品,13,301055.SZ,张小泉,47.99,1.3721,30.76,2021-09-06,0,False
轻工制造,家居用品,瓷砖地板,14,002918.SZ,蒙娜丽莎,45.58,2.3346,11.15,2017-12-19,0,False
轻工制造,家居用品,成品家居,15,603313.SS,梦百合,37.72,1.4085,6.61,2016-10-13,0,False
轻工制造,家居用品,瓷砖地板,16,002162.SZ,悦心健康,36.05,1.2342,3.92,2007-08-23,0,False
轻工制造,家居用品,卫浴制品,17,002084.SZ,海鸥住工,34.56,5.1619,5.3500000000000005,2006-11-24,0,False
轻工制造,家居用品,瓷砖地板,18,603725.SS,天安新材,31.16,1.4598,10.22,2017-09-06,0,False
轻工制造,家居用品,卫浴制品,19,002790.SZ,瑞尔特,29.54,1.1872,7.07,2016-03-08,0,False
轻工制造,家居用品,定制家居,20,603801.SS,志邦家居,25.15,1.7856,5.79,2017-06-30,0,False
轻工制造,文娱用品,文化用品,1,603899.SS,晨光股份,199.37,1.0074,21.77,2015-01-27,0,False
轻工制造,文娱用品,娱乐用品,2,002348.SZ,高乐股份,104.18,1.4863,10.49,2010-02-03,0,False
轻工制造,文娱用品,娱乐用品,3,605299.SS,舒华体育,48.88,2.0306,11.99,2020-12-15,0,False
轻工制造,文娱用品,娱乐用品,4,002862.SZ,实丰文化,25.19,1.1705,14.86,2017-04-11,0,False
轻工制造,造纸,大宗用纸,1,002078.SZ,太阳纸业,395.59,3.4176,13.86,2006-11-16,0,False
轻工制造,造纸,特种纸,2,603733.SS,仙鹤股份,154.71,1.6811,18.93,2018-04-20,0,False
轻工制造,造纸,特种纸,3,600103.SS,青山纸业,82.69,12.8711,3.69,1997-07-03,0,False
轻工制造,造纸,大宗用纸,4,600963.SS,岳阳林纸,59.58,1.009,3.39,2004-05-25,0,False
轻工制造,造纸,大宗用纸,5,002067.SZ,景兴纸业,58.99,1.3881,4.0,2006-09-15,0,False
轻工制造,造纸,特种纸,6,002235.SZ,安妮股份,46.25,2.225,7.98,2008-05-16,0,False
通信,通信服务,电信运营商,1,600941.SS,中国移动,21046.72,8.1321,97.03,2022-01-05,0,True
通信,通信服务,电信运营商,2,601728.SS,中国电信,5728.35,5.6407,6.26,2021-08-20,0,True
通信,通信服务,电信运营商,3,600050.SS,中国联通,1303.73,4.7212,4.17,2002-10-09,0,True
通信,通信服务,通信应用增值服务,4,300442.SZ,润泽科技,1020.4,10.5271,62.18,2015-04-24,0,True
通信,通信服务,通信应用增值服务,5,603881.SS,数据港,203.79,8.7678,23.64,2017-02-08,0,False
通信,通信服务,通信应用增值服务,6,300383.SZ,光环新网,198.27,4.2758,11.03,2014-01-29,0,True
通信,通信服务,通信应用增值服务,7,300738.SZ,奥飞数据,190.05,6.1495,19.29,2018-01-19,0,False
通信,通信服务,通信工程及服务,8,002929.SZ,润建股份,143.16,4.5576,49.99,2018-03-01,0,False
通信,通信服务,通信工程及服务,9,002544.SZ,普天科技,110.18,1.4005,16.19,2011-01-28,0,False
通信,通信服务,通信应用增值服务,10,000839.SZ,国安股份,108.97,2.6921,2.78,1997-10-31,0,False
通信,通信服务,通信应用增值服务,11,301382.SZ,蜂助手,101.92,3.4643,35.72,2023-05-17,0,False
通信,通信服务,通信工程及服务,12,603220.SS,中贝通信,96.33,3.2934,17.96,2018-11-15,0,False
通信,通信服务,通信工程及服务,13,002115.SZ,三维通信,81.23,4.5518,10.09,2007-02-15,0,False
通信,通信服务,通信应用增值服务,14,300959.SZ,线上线下,72.73,1.9257,90.5,2021-03-22,0,False
通信,通信服务,通信应用增值服务,15,002467.SZ,二六三,63.4,1.3726,4.61,2010-09-08,0,False
通信,通信服务,通信应用增值服务,16,300292.SZ,吴通控股,63.33,2.3038,4.72,2012-02-29,0,False
通信,通信服务,通信应用增值服务,17,002123.SZ,梦网科技,61.78,1.3273,7.67,2007-03-28,0,False
通信,通信服务,通信工程及服务,18,603322.SS,超讯科技,49.8,1.9274,31.6,2016-07-28,0,False
通信,通信服务,通信工程及服务,19,300560.SZ,中富通,40.73,2.0356,17.73,2016-11-01,0,False
通信,通信服务,通信应用增值服务,20,300921.SZ,南凌科技,40.64,1.1478,15.83,2020-12-22,0,False
通信,通信服务,通信应用增值服务,21,300571.SZ,平治信息,40.06,1.6655,28.71,2016-12-13,0,False
通信,通信服务,通信工程及服务,22,300050.SZ,世纪鼎利,39.94,2.2482,7.33,2010-01-20,0,False
通信,通信服务,通信工程及服务,23,000889.SZ,中嘉博创,36.8,1.7651,3.93,1997-12-18,0,False
通信,通信服务,通信工程及服务,24,603559.SS,中通国脉,36.28,2.2522,9.04,2016-12-02,0,False
通信,通信服务,通信应用增值服务,25,301380.SZ,挖金客,32.65,1.0985,32.2,2022-10-25,0,False
通信,通信设备,通信网络设备及器件,1,300308.SZ,中际旭创,10646.18,231.4267,903.82,2012-04-10,0,True
通信,通信设备,通信网络设备及器件,2,300502.SZ,新易盛,5880.91,144.1411,421.65,2016-03-03,0,True
通信,通信设备,通信线缆及配套,3,601869.SS,长飞光纤,3892.81,59.5749,470.2,2018-07-20,0,True
通信,通信设备,通信网络设备及器件,4,300394.SZ,天孚通信,2932.79,107.5743,268.86,2015-02-17,0,True
通信,通信设备,通信线缆及配套,5,600487.SS,亨通光电,1615.24,113.8673,65.49,2003-08-22,0,True
通信,通信设备,通信网络设备及器件,6,000063.SZ,中兴通讯,1548.43,19.433,32.37,1997-11-18,0,True
通信,通信设备,通信网络设备及器件,7,002281.SZ,光迅科技,1533.26,53.6907,185.21,2009-08-21,0,True
通信,通信设备,通信网络设备及器件,8,301165.SZ,锐捷网络,1251.28,18.4888,112.36,2022-11-21,0,False
通信,通信设备,通信线缆及配套,9,600522.SS,中天科技,1202.38,65.2246,35.230000000000004,2002-10-24,0,True
通信,通信设备,通信终端及配件,10,603083.SS,剑桥科技,820.98,50.3441,222.94,2017-11-10,0,False
通信,通信设备,通信网络设备及器件,11,300620.SZ,光库科技,733.09,31.3444,294.2,2017-03-10,0,True
通信,通信设备,通信网络设备及器件,12,688313.SS,仕佳光子,723.31,28.6193,160.03,2020-08-12,0,True
通信,通信设备,通信网络设备及器件,13,300548.SZ,长芯博创,686.73,30.0284,232.92,2016-10-12,0,True
通信,通信设备,通信线缆及配套,14,600105.SS,永鼎股份,661.11,48.9224,45.22,1997-09-29,0,True
通信,通信设备,通信终端及配件,15,003031.SZ,中瓷电子,621.19,13.2335,137.72,2021-01-04,0,False
通信,通信设备,通信网络设备及器件,16,600498.SS,烽火通信,575.05,37.226,42.34,2001-08-23,0,True
通信,通信设备,通信终端及配件,17,300628.SZ,亿联网络,527.67,4.7007,41.65,2017-03-17,0,False
通信,通信设备,通信网络设备及器件,18,300570.SZ,太辰光,466.77,38.8548,205.51,2016-12-06,0,True
通信,通信设备,通信网络设备及器件,19,688387.SS,信科移动-U,424.95,4.6838,12.43,2022-09-26,0,False
通信,通信设备,通信网络设备及器件,20,301205.SZ,联特科技,381.47,22.1282,293.25,2022-09-13,0,False
通信,通信设备,通信网络设备及器件,21,688668.SS,鼎通科技,365.67,11.2714,262.56,2020-12-21,0,True
通信,通信设备,通信终端及配件,22,688027.SS,国盾量子,362.4,4.262,352.32,2020-07-09,0,True
通信,通信设备,通信网络设备及器件,23,688205.SS,德科立,347.77,26.8986,218.4,2022-08-09,0,True
通信,通信设备,通信线缆及配套,24,002491.SZ,通鼎互联,300.73,44.9706,24.45,2010-10-21,0,True
通信,通信设备,通信网络设备及器件,25,002396.SZ,星网锐捷,291.0,34.9578,38.42,2010-06-23,0,True
通信,通信设备,通信网络设备及器件,26,001267.SZ,汇绿生态,288.33,11.2982,36.73,2021-11-17,0,False
通信,通信设备,通信终端及配件,27,603236.SS,移远通信,282.58,9.1146,69.71000000000001,2019-07-16,0,False
通信,通信设备,通信线缆及配套,28,688635.SS,长进光子,265.84,6.0058,283.8,2026-05-27,0,False
通信,通信设备,通信线缆及配套,29,688143.SS,长盈通,246.99,28.2212,191.79,2022-12-12,0,True
通信,通信设备,通信终端及配件,30,300627.SZ,华测导航,209.61,1.7922,26.4,2017-03-21,0,True
通信,通信设备,其他通信设备,31,600345.SS,长江通信,177.73,6.2609,53.92,2000-12-22,0,False
通信,通信设备,其他通信设备,32,600776.SS,东方通信,169.69,3.5813,13.51,1996-11-26,0,False
通信,通信设备,通信终端及配件,33,300638.SZ,广和通,161.24,1.9802,17.93,2017-04-13,0,False
通信,通信设备,通信网络设备及器件,34,002792.SZ,通宇通讯,158.93,7.7747,30.34,2016-03-28,0,False
通信,通信设备,通信线缆及配套,35,300913.SZ,兆龙互连,151.17,6.2876,44.1,2020-12-07,0,False
通信,通信设备,通信线缆及配套,36,000070.SZ,特发信息,149.8,11.4959,17.25,2000-05-11,0,False
通信,通信设备,通信网络设备及器件,37,002583.SZ,海能达,149.31,1.5078,8.21,2011-05-27,0,False
通信,通信设备,通信网络设备及器件,38,002897.SZ,意华股份,139.62,8.6161,72.02,2017-09-07,0,False
通信,通信设备,通信终端及配件,39,603118.SS,共进股份,133.05,17.2948,16.9,2015-02-25,0,False
通信,通信设备,通信终端及配件,40,002881.SZ,美格智能,123.64,5.0207,40.89,2017-06-22,0,False
通信,通信设备,通信网络设备及器件,41,301307.SZ,美利信,121.2,5.4879,57.55,2023-04-24,0,False
通信,通信设备,通信网络设备及器件,42,688182.SS,灿勤科技,113.76,1.2984,28.44,2021-11-16,0,False
通信,通信设备,通信终端及配件,43,600198.SS,大唐电信,101.03,2.2635,7.75,1998-10-21,0,True
通信,通信设备,其他通信设备,44,300353.SZ,东土科技,99.92,1.8423,16.25,2012-09-27,0,False
通信,通信设备,通信终端及配件,45,600775.SS,南京熊猫,88.55,1.0735,9.69,1996-11-18,0,False
通信,通信设备,通信终端及配件,46,301191.SZ,菲菱科思,84.5,3.4128,87.21000000000001,2022-05-26,0,False
通信,通信设备,通信终端及配件,47,002017.SZ,东信和平,83.76,7.8045,14.43,2004-07-13,0,False
通信,通信设备,通信终端及配件,48,002104.SZ,恒宝股份,79.19,11.6064,11.18,2007-01-10,0,False
通信,通信设备,通信网络设备及器件,49,300098.SZ,高新兴,75.77,1.4026,4.36,2010-07-28,0,False
通信,通信设备,通信网络设备及器件,50,002194.SZ,武汉凡谷,75.5,4.544,11.05,2007-12-07,0,False
通信,通信设备,通信网络设备及器件,51,002796.SZ,世嘉科技,74.42,2.646,29.49,2016-05-10,0,False
通信,通信设备,通信终端及配件,52,003040.SZ,楚天龙,72.77,15.0474,15.78,2021-03-22,0,False
通信,通信设备,通信终端及配件,53,300689.SZ,澄天伟业,72.28,1.7269,62.53,2017-08-09,0,False
通信,通信设备,通信网络设备及器件,54,002902.SZ,铭普光磁,69.33,5.5166,29.5,2017-09-29,0,False
通信,通信设备,通信网络设备及器件,55,301419.SZ,阿莱德,63.57,3.5859,42.38,2023-02-09,0,False
通信,通信设备,通信终端及配件,56,300590.SZ,移为通信,52.65,1.2986,11.39,2017-01-11,0,False
通信,通信设备,其他通信设备,57,300711.SZ,广哈通信,50.98,2.255,18.18,2017-11-01,0,False
通信,通信设备,通信线缆及配套,58,300563.SZ,神宇股份,49.54,2.424,27.2,2016-11-14,0,False
通信,通信设备,通信终端及配件,59,603803.SS,瑞斯康达,49.29,2.576,11.6,2017-04-20,0,False
通信,通信设备,通信终端及配件,60,300504.SZ,天邑股份,47.78,1.4073,17.63,2018-03-30,0,False
通信,通信设备,通信网络设备及器件,61,603421.SS,鼎信通讯,47.15,1.8679,7.23,2016-10-11,0,False
通信,通信设备,其他通信设备,62,300414.SZ,中光防雷,36.42,1.1443,11.17,2015-05-13,0,False
通信,通信设备,通信线缆及配套,63,603042.SS,华脉科技,35.82,2.7705,17.16,2017-06-02,0,False
通信,通信设备,通信终端及配件,64,688159.SS,有方科技,33.53,1.0948,36.13,2020-01-23,0,False
通信,通信设备,通信终端及配件,65,002313.SZ,日海智能,31.11,1.043,8.31,2009-12-03,0,False
通信,通信设备,通信网络设备及器件,66,300710.SZ,万隆光电,29.63,1.4256,29.78,2017-10-19,0,False
通信,通信设备,通信线缆及配套,67,000586.SZ,汇源通信,27.62,1.5183,14.28,1995-12-20,0,False
通信,通信设备,通信终端及配件,68,300615.SZ,欣天科技,27.25,3.4292,14.12,2017-02-15,0,False
钢铁,冶钢原料,冶钢辅料,1,600295.SS,鄂尔多斯,371.96,1.4863,13.29,2001-04-26,0,True
钢铁,冶钢原料,铁矿石,2,001203.SZ,大中矿业,357.21,5.0637,23.3,2021-05-10,0,True
钢铁,冶钢原料,冶钢辅料,3,000629.SZ,钒钛股份,268.51,2.4096,2.89,1996-11-15,0,False
钢铁,冶钢原料,冶钢辅料,4,600516.SS,方大炭素,210.96,1.8658,5.24,2002-08-30,0,False
钢铁,冶钢原料,铁矿石,5,601969.SS,海南矿业,186.94,1.6629,9.42,2014-12-09,0,False
钢铁,冶钢原料,铁矿石,6,000923.SZ,河钢资源,105.94,3.4721,16.23,1999-07-14,0,False
钢铁,冶钢原料,铁矿石,7,601121.SS,宝地矿业,69.88,1.0482,7.1000000000000005,2023-03-10,0,False
钢铁,普钢,板材,1,600019.SS,XD宝钢股,1259.0,5.473,5.78,2000-12-12,0,True
钢铁,普钢,板材,2,600010.SS,包钢股份,967.84,7.3263,2.14,2001-03-09,0,True
钢铁,普钢,板材,3,000959.SZ,首钢股份,272.97,1.0744,3.52,1999-12-16,0,False
钢铁,普钢,板材,4,000932.SZ,华菱钢铁,248.06,3.0543,3.62,1999-08-03,0,True
钢铁,普钢,板材,5,000709.SZ,河钢股份,212.94,1.7252,2.06,1997-04-16,0,False
钢铁,普钢,板材,6,600126.SS,杭钢股份,207.36,2.9898,6.140000000000001,1998-03-11,0,True
钢铁,普钢,板材,7,600808.SS,马钢股份,197.91,1.5581,2.57,1994-01-06,0,False
钢铁,普钢,钢铁管材,8,000778.SZ,新兴铸管,142.67,2.0673,3.6,1997-06-06,0,True
钢铁,普钢,板材,9,600022.SS,山东钢铁,142.29,1.0821,1.33,2004-06-29,0,False
钢铁,普钢,板材,10,600782.SS,新钢股份,86.55,1.1194,2.73,1996-12-25,0,False
钢铁,特钢,特钢Ⅲ,1,000708.SZ,中信特钢,669.76,1.7913,13.27,1997-03-26,0,True
钢铁,特钢,特钢Ⅲ,2,600282.SS,XD南钢股,286.06,1.6566,4.64,2000-09-19,0,True
钢铁,特钢,特钢Ⅲ,3,000825.SZ,太钢不锈,196.52,1.143,3.45,1998-10-21,0,True
钢铁,特钢,特钢Ⅲ,4,002318.SZ,久立特材,175.01,1.666,17.91,2009-12-11,0,True
钢铁,特钢,特钢Ⅲ,5,603995.SS,甬金股份,91.34,1.253,25.12,2019-12-24,0,False
钢铁,特钢,特钢Ⅲ,6,600399.SS,抚顺特钢,88.55,1.5986,4.49,2000-12-29,0,False
钢铁,特钢,特钢Ⅲ,7,002443.SZ,金洲管道,62.67,3.099,12.04,2010-07-06,0,False
钢铁,特钢,特钢Ⅲ,8,002478.SZ,常宝股份,58.37,1.9906,6.48,2010-09-21,0,False
银行,农商行,农商行Ⅲ,1,601825.SS,沪农商行,841.96,2.1458,8.73,2021-08-19,0,True
