,random,rank:trend_score,rank:trend_score:asc,random_sub:0.2|random,pct:trend_score:0.2|rank:trend_score,pct:trend_score:0.5|rank:trend_score,young_golden:20|pct:trend_score:0.2|rank:trend_score,rank:er,rank:atr_pct
2021-06-16,194299.50170560455,183098.67437770078,179896.99152150104,176364.0003703275,205558.22717486296,196544.84514102552,205558.22717486296,199905.9640539189,192661.6242235349
2021-06-17,197954.50274710165,183131.78220139904,181740.47287307098,177937.41037645566,205858.92637486296,198421.58416029537,205858.92637486296,199943.49778305006,194462.17107129423
2021-06-18,198862.25608654134,183948.7858896391,182556.6666310711,177509.55657834574,205231.17917486298,198671.30524629465,205231.17917486298,200836.82347008045,195343.7733552312
2021-06-21,201077.22639345756,185993.49732761006,184565.42629525304,179131.9660303758,206819.51517486296,200974.36208283962,206819.51517486296,203068.88527091796,197512.5202631911
2021-06-22,201830.15124305262,186704.41011941127,185273.2766754955,179823.0473647729,207252.78417486296,201878.69260756677,207252.78417486296,203843.5172140144,198259.74795117966
2021-06-23,205845.61974511,190416.37505899696,189009.0409025868,182595.10750627576,208840.78417486296,205696.7157408374,208840.78417486296,207894.16233200912,202207.22711500205
2021-06-24,205648.0652024311,190241.4737051667,188869.4501865263,181806.88561423225,207420.48417486297,205428.9420526552,207420.48417486297,207702.4921897502,202023.7463349734
2021-06-25,207860.45611707325,192295.27099750616,190882.4687544052,183507.4011801624,209063.48417486297,207508.4946762909,209063.48417486297,209943.65190523237,204204.18477491612
2021-06-28,208710.01369838213,193057.40162317897,191640.7539889508,184641.04941427588,209864.384174863,208806.04729992658,209864.384174863,210777.51162071456,205029.12321485885
2021-06-29,206650.23975121643,191151.6120805704,189715.70132725366,183029.41673257924,207252.119416863,206692.93362683663,207252.119416863,208698.28801903952,203008.12939893905
2021-06-30,210130.4379463576,194368.3655821851,192923.10589016305,186036.36498020604,210097.61941686296,210450.89992356228,210097.61941686296,212208.9713361967,206430.16165480154
2021-07-01,207499.2809666684,191936.1837893074,190490.51913464768,183986.4498463761,208221.9522845186,208106.12520101806,208221.9522845186,209554.7838483288,203845.01246290468
2021-07-02,203824.4954971345,188547.6110999908,187120.08900137455,181226.09593124536,203774.67296290843,204473.5631172017,203774.67296290843,205855.40261652693,200231.58867505935
2021-07-05,209255.34763333504,193586.01712264074,192111.48580131432,185696.44785092626,208864.68256334937,209786.62520101806,208864.68256334937,211353.48384832882,205578.81246290467
2021-07-06,207400.0688426806,191876.4518098043,190458.84318404153,184191.46284447503,207417.3894096546,208051.2988892002,207417.3894096546,209486.5539905877,203760.5932429333
2021-07-07,209123.17188131053,193446.58108164684,192022.93770252657,185944.02875322313,209857.86338959963,210103.0778246537,209857.86338959963,211200.84356381098,205435.55090284738
2021-07-08,212570.1615927135,196623.98070839612,195175.9593123451,188111.7603306969,211162.76202012305,213380.2746461065,211162.76202012305,214669.05882406462,208821.61084669843
2021-07-09,210756.3876455478,194963.99116578753,193522.00665064796,187948.95832173375,215096.80724105996,212443.66097301655,215096.80724105996,212856.33522238958,207050.21703077861
2021-07-12,213637.87856018997,197631.288458127,196173.62521852687,190530.5372285808,219426.13190574327,215074.31359665224,219426.13190574327,215767.59493787176,209876.45547072132
2021-07-13,211176.16824106104,195376.8029770092,193877.7447050113,189971.6870987587,219768.73190574328,213067.32098810875,219768.73190574328,213306.38176297344,207464.90399488746
2021-07-14,209960.15611707326,194260.67099750618,192804.0687544052,187937.90408775737,216048.51408844287,211220.49467629092,216048.51408844287,212086.55190523237,206270.08477491612
2021-07-15,208810.21854187082,193178.4773934068,191738.34394452642,186775.51753146976,216987.88669891132,210041.65993865448,216987.88669891132,210906.31787678058,205131.8486189104
2021-07-16,208052.80641788308,192492.8454139037,191080.7679939203,186107.3978613853,216036.93464469645,209067.93362683663,216036.93464469645,210156.5880190395,204394.42939893904
2021-07-19,209645.9852085375,193978.1107267401,192571.1106111931,186820.11753146976,215719.9428615559,210059.35993865447,215719.9428615559,211777.7178767806,205968.14861891037
2021-07-20,210603.67612317967,194848.90801907956,193461.22917907202,187356.06576558328,215400.49080734103,210846.81256229014,215400.49080734103,212728.27759226278,206895.88705885308
2021-07-21,213622.85795246396,197641.5026037585,196215.76631482987,190837.4949019937,221087.69492987572,214742.11780956152,221087.69492987572,215775.6970232271,209866.66393873852
2021-07-22,215949.37371670123,199784.01268789917,198364.03526295125,192029.10269171538,223454.42507246532,216692.30095792434,223454.42507246532,218112.8886818057,212131.23006666976
2021-07-23,214323.04522685666,198285.12179146035,196865.29188519355,190575.72234828657,222008.2250724653,214834.7135966522,222008.2250724653,216477.09493787173,210541.35547072135
2021-07-26,213111.59552766645,197146.79620785787,195756.89112470864,188511.39794409624,220555.56914717614,213143.40724719796,220555.56914717614,215234.53105167887,209329.50009474423
2021-07-27,211734.60037115513,195882.0719780857,194483.58108028426,186524.98227713467,216846.31844833292,212254.56988592583,216846.31844833292,213855.43730774493,207994.3254987958
2021-07-28,209520.7809666684,193845.38378930738,192459.71913464766,184991.68595871492,213187.6817629016,209184.77990101805,213187.6817629016,211631.88384832884,205818.91246290467
2021-07-29,217321.28584068903,201062.74466740226,199617.11121355736,191944.87410492398,218956.3817629016,218303.33196974217,218956.3817629016,219509.2185395468,213493.54928664112
2021-07-30,218517.24826548656,202169.65106330288,200722.4864036786,192937.70831600385,220026.19456290163,219648.94723210574,220026.19456290163,220717.384511095,214661.5131306354
2021-08-02,217904.34826548654,201581.75106330286,200140.8864036786,190003.3729101603,217780.64819435266,217309.59723210573,217780.64819435266,220077.684511095,214049.11313063538
2021-08-03,212488.54482236985,196577.80580268204,195140.0917395569,184424.8115234486,210371.5120402109,209797.4643117444,210371.5120402109,214618.34407845564,208739.8586348302
2021-08-04,217939.93393215322,201283.85659663618,200155.61487034525,188476.35155941074,216432.890080403,215020.78323210572,216432.890080403,219753.987111095,214081.1293306354
2021-08-05,217997.46302361743,200597.89632587016,200210.15672713314,188933.91930640122,216092.66175416054,214608.8484944693,216092.66175416054,219003.55308264325,214148.29317462968
2021-08-06,215245.5054423086,198543.23063886177,197682.27149258755,186553.7102313118,215004.04820014111,212078.37161835615,215004.04820014111,216758.5686882261,211433.25473468695
2021-08-09,213869.20604392822,197324.6525780743,196426.86997161777,185776.2711467138,212775.52339988222,209929.4654415741,212775.52339988222,216382.21625563866,210080.8439827328
2021-08-10,214001.49391994043,197559.51642797905,196522.4940210116,185971.39263110328,213241.48077082142,209886.95743636508,213241.48077082142,216934.1720127799,210200.32476276142
2021-08-11,212827.48967807135,198869.49059372157,195454.70254446618,185295.3519035175,213710.90171739648,211047.79194096677,213710.90171739648,216153.14106685334,209050.58860675571
2021-08-12,213272.6207188689,200105.51554202038,195858.60104498742,185115.87999673173,214080.33399806925,211376.0409944215,214080.33399806925,216422.0219372734,209471.34382194997
2021-08-13,208053.42356085533,195686.80751086248,191043.590785519,181706.8386236843,212518.36128337256,208022.56924258108,212518.36128337256,211172.61664464403,204359.2375128964
2021-08-16,207651.69449418865,195408.3010711117,190677.1041188523,181618.66138420277,212100.114409874,208190.1033204546,212100.114409874,211194.8073970684,203953.60871289636
2021-08-17,205359.09361918864,192112.15470549004,188613.5684438523,178040.33457223864,207236.50347652365,203911.821048137,207236.50347652365,208568.84480338142,201725.11888789636
2021-08-18,205125.20340321923,192282.4604808303,188384.06833346435,177733.02057223866,206463.86542786978,204183.83102633196,206463.86542786978,211057.4987271881,201465.05960610762
2021-08-19,203731.9535312363,190829.3998009514,187083.95885614428,176822.11357223865,206422.23543065847,202798.17550120622,206422.23543065847,209171.11626535386,200050.98590189576
2021-08-20,202579.85115783682,189319.78820594735,186025.46384450907,176135.20059723864,206367.016341524,201051.32891056282,206367.016341524,207773.02306872615,198918.88480006772
2021-08-23,203469.7689406739,191737.37546148637,186842.67905054626,176553.35059723863,209479.92436565814,203634.63729923515,209479.92436565814,208722.4623773559,199793.3031676592
2021-08-24,203975.18553188563,192860.41755540995,187306.2164913168,176412.5650657414,210259.89776812226,204132.91333681054,210259.89776812226,209942.72405395724,200109.78010108334
2021-08-25,203724.06366020069,194526.51390717042,187076.65231025184,176583.81980685223,213358.04723804118,205542.46454638362,213358.04723804118,209609.39896024016,199650.23750524822
2021-08-26,201884.97374641412,194385.94758122446,185387.86884697754,175700.75308403146,213835.51614130172,205353.1125727914,213835.51614130172,207226.57356992908,197782.21374861838
2021-08-27,202754.53950352236,195756.2349596486,186019.00311476953,176574.49440789773,214659.96773843258,205587.31480641197,214659.96773843258,210175.7727588862,198372.81977446043
2021-08-30,206395.35470664897,198412.86802353684,188445.31911890468,178742.1928751378,220947.34524339385,209716.46617968543,220947.34524339385,210491.64808939974,201087.63846432045
2021-08-31,205304.2296143187,202049.26234344803,187541.4410910241,179519.7612804865,222737.29774023558,213522.45105726767,222737.29774023558,211293.65719256958,202293.3572416568
2021-09-01,204323.85965125082,200211.33326340962,186793.23025841144,178439.70730256388,215594.9265631064,209801.0814530678,215594.9265631064,209387.61355130165,200302.6859816392
2021-09-02,205957.4045219884,203225.5244960093,187224.7311902593,178766.0181355282,221785.20257543714,213417.29594128238,221785.20257543714,209036.36629573937,200516.69226991007
2021-09-03,204237.66824398842,200565.2074773196,185810.22163366183,176931.10707181197,217848.4389195102,210655.84010076776,217848.4389195102,207663.53924897837,199646.4922699101
2021-09-06,205310.49370563976,202889.94436684443,187808.35240864346,178475.82991352023,219220.88288879127,212950.61438381183,219220.88288879127,210662.8728611279,201969.6983832284
2021-09-07,207714.18839171686,208368.99173559563,189983.66103049868,180058.88238099363,224585.84769543738,219477.91489673816,224585.84769543738,212821.6867916186,204847.44222617193
2021-09-08,208811.00823722078,212305.2182188948,191766.9152812831,182332.06037302205,224152.12353813337,224344.43219213808,224152.12353813337,215072.1797955099,207032.62898779844
2021-09-09,206066.05063722082,214057.40165583685,189546.00677333833,179568.04542825322,227355.02911541937,226391.39427278712,227355.02911541937,211782.9300315106,205328.20296793338
2021-09-10,206497.0506372208,212855.6224898131,189409.75966211205,179226.0301135202,227655.22370207508,225556.96116721968,227655.22370207508,212722.9782292243,206768.2870066563
2021-09-13,204709.40498722083,218619.3292833495,189424.7118527857,179552.62852519267,230287.11370050337,231694.66923647161,230287.11370050337,211608.47479665308,209334.1914941261
2021-09-14,202686.60498722078,214158.135367323,188745.70169389097,178748.17095280826,225958.59212395234,226070.87669944705,225958.59212395234,209712.40411351027,206426.27428866108
2021-09-15,203157.5049872208,214745.37419166171,189076.56543965946,177929.11217512624,227584.15771245206,226151.0848660794,227584.15771245206,207845.51454951096,205133.2588271575
2021-09-16,202282.8313584208,210440.36015481505,187402.71947195672,177098.71217512625,223259.4080120049,222595.88683603905,223259.4080120049,205721.6926883615,201439.3161857021
2021-09-17,203371.61295842082,204290.97417950828,187381.21947195672,179239.71217512625,218239.2090815119,215936.09607487248,218239.2090815119,207778.7354883615,201588.6794565115
2021-09-22,201296.07024565063,206692.69916513687,185511.98457913587,177325.808774534,221521.88271188625,218323.14543462213,221521.88271188625,205661.0257763834,199787.66100450038
2021-09-23,201987.61049316422,206456.27171416007,187502.4929985736,178070.94204185094,220937.71503114438,217891.15297990607,220937.71503114438,205829.49666746115,200263.29874376327
2021-09-24,201556.79163179608,200824.80749543634,188102.59711209242,178581.61907156973,216018.48523853187,213060.94456931963,216018.48523853187,206032.2667664894,200062.50701110778
2021-09-27,203216.39942555944,196667.52001099873,188861.63552474053,179724.96769430104,213938.90532336128,208706.66494319675,213938.90532336128,207667.67104522645,198765.33838523843
2021-09-28,202722.39942555944,195641.3761697853,186873.73191941268,178867.56829430105,212833.26620797126,207516.15545931627,212833.26620797126,207610.77104522646,197872.03838523844
2021-09-29,199813.88107555942,192204.10656872814,184710.6336826852,177733.36329823,210138.53277449607,204102.3577369121,210138.53277449607,204587.57104522648,195598.2383852384
2021-09-30,201399.28747555945,194479.422569723,187904.53280104895,179414.04823143812,212323.35769716115,206417.4150023989,212323.35769716115,206468.47104522647,198640.33838523843
2021-10-08,200892.71566435942,196808.18020487938,189401.6979736799,180560.92848288978,215349.95290829148,208797.76218493376,215349.95290829148,206633.76749682648,197591.13861083842
